parameter,value,CV
L_goes_down_False,0.00167898411372412,
L_goes_down_True,0.00167856337121052,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.591206288583557,
m_goes_down_False_mab_virus_PGDM1400|1176,0.625556041733453,
m_goes_down_False_mab_virus_PGDM1400|1798,0.326652057965957,
m_goes_down_False_mab_virus_PGDM1400|2944,43.6661721987195,
m_goes_down_False_mab_virus_PGDM1400|2946,0.305045237476133,
m_goes_down_False_mab_virus_PGDM1400|3430,0.867128286534983,
m_goes_down_False_mab_virus_PGDM1400|4166,1.25610850612521,
m_goes_down_False_mab_virus_PGDM1400|4168,0.811366025389758,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.375801838647534,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,0.359278663552054,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.68140618575413,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,0.544337358924102,
m_goes_down_False_mab_virus_PGT121|1176,0.291754597463914,
m_goes_down_False_mab_virus_PGT121|1798,5.19375627324141,
m_goes_down_False_mab_virus_PGT121|2944,15.1339765974308,
m_goes_down_False_mab_virus_PGT121|2946,0.776104341713062,
m_goes_down_False_mab_virus_PGT121|3430,0.862157059452966,
m_goes_down_False_mab_virus_PGT121|4166,14.5813415995931,
m_goes_down_False_mab_virus_PGT121|4168,0.419358478114083,
m_goes_down_False_mab_virus_PGT121|Ce1176_A3,11.8479072829469,
m_goes_down_False_mab_virus_PGT121|PVO.4,1.18285906073152,
m_goes_down_False_mab_virus_PGT121|RHPA4259.7,10.6305825703753,
m_goes_down_False_mab_virus_PGT121|TRO.11,12.2422944074834,
m_goes_down_False_mab_virus_VRC07-523LS|1176,0.81505627829036,
m_goes_down_False_mab_virus_VRC07-523LS|1798,0.700662148691668,
m_goes_down_False_mab_virus_VRC07-523LS|2944,1.71642101141901,
m_goes_down_False_mab_virus_VRC07-523LS|2946,0.655303461531358,
m_goes_down_False_mab_virus_VRC07-523LS|3430,2.5037748922716,
m_goes_down_False_mab_virus_VRC07-523LS|4166,11.6692538904251,
m_goes_down_False_mab_virus_VRC07-523LS|4168,0.771850570963842,
m_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,1.2781038671394,
m_goes_down_False_mab_virus_VRC07-523LS|PVO.4,1.47297341684606,
m_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,11.8356395746322,
m_goes_down_False_mab_virus_VRC07-523LS|TRO.11,1.58031606361642,
m_goes_down_False_mab_virus_nan|1176,0.29763536449569,
m_goes_down_False_mab_virus_nan|1798,0.768788029554162,
m_goes_down_False_mab_virus_nan|2944,0.209546209505458,
m_goes_down_False_mab_virus_nan|2946,0.657114206348353,
m_goes_down_False_mab_virus_nan|3430,0.434104000982816,
m_goes_down_False_mab_virus_nan|4166,0.263895140813209,
m_goes_down_False_mab_virus_nan|4168,1.45483100972672,
m_goes_down_False_mab_virus_nan|Ce1176_A3,2.20866534183002,
m_goes_down_False_mab_virus_nan|PVO.4,0.297219928025042,
m_goes_down_False_mab_virus_nan|RHPA4259.7,1.06682722743339,
m_goes_down_False_mab_virus_nan|TRO.11,0.329678613562147,
m_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.889130145856247,
m_goes_down_True_mab_virus_PGDM1400|1176,0.940789611626589,
m_goes_down_True_mab_virus_PGDM1400|1798,0.491260322415306,
m_goes_down_True_mab_virus_PGDM1400|2944,65.6706648859407,
m_goes_down_True_mab_virus_PGDM1400|2946,0.458765276566531,
m_goes_down_True_mab_virus_PGDM1400|3430,1.30409624317445,
m_goes_down_True_mab_virus_PGDM1400|4166,1.88909347012897,
m_goes_down_True_mab_virus_PGDM1400|4168,1.22023396304865,
m_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.56517792530636,
m_goes_down_True_mab_virus_PGDM1400|PVO.4,0.540328302820357,
m_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,1.02478406103979,
m_goes_down_True_mab_virus_PGDM1400|TRO.11,0.818642772719405,
m_goes_down_True_mab_virus_PGT121|1176,0.438777145653885,
m_goes_down_True_mab_virus_PGT121|1798,7.81102190883795,
m_goes_down_True_mab_virus_PGT121|2944,22.7603715983764,
m_goes_down_True_mab_virus_PGT121|2946,1.16720302180864,
m_goes_down_True_mab_virus_PGT121|3430,1.29661988856546,
m_goes_down_True_mab_virus_PGT121|4166,21.9292497958496,
m_goes_down_True_mab_virus_PGT121|4168,0.630683861135775,
m_goes_down_True_mab_virus_PGT121|Ce1176_A3,17.8183685356537,
m_goes_down_True_mab_virus_PGT121|PVO.4,1.77893176967951,
m_goes_down_True_mab_virus_PGT121|RHPA4259.7,15.9876029972215,
m_goes_down_True_mab_virus_PGT121|TRO.11,18.4114973442175,
m_goes_down_True_mab_virus_VRC07-523LS|1176,1.22578382806721,
m_goes_down_True_mab_virus_VRC07-523LS|1798,1.05374359253644,
m_goes_down_True_mab_virus_VRC07-523LS|2944,2.58136913240567,
m_goes_down_True_mab_virus_VRC07-523LS|2946,0.985527511433317,
m_goes_down_True_mab_virus_VRC07-523LS|3430,3.76549062170882,
m_goes_down_True_mab_virus_VRC07-523LS|4166,17.5496871633172,
m_goes_down_True_mab_virus_VRC07-523LS|4168,1.160805667992,
m_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,1.92217285193589,
