"id","U","L","m","e","alpha","k"
"130_bNAb_Combinations|1313842|cc|1|1|nan|2946",1,5.16869754933122e-07,0.599465272894256,220.340876643522,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|cc|2|1|nan|2946",1,5.1686975842553e-07,0.599465271804107,25.9139323962222,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|cc|3|1|nan|2946",1,5.16869755840632e-07,0.599465271587178,50.4075879684271,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|cc|4|1|nan|2946",1,5.16869756509065e-07,0.59946527388505,43.0730377830991,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|cc|5|1|nan|2946",1,5.16869756650481e-07,0.599465272261633,34.4424423803403,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|cc|6|1|nan|2946",1,5.16869757029454e-07,0.599465274292198,118.171874428063,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|cc|7|1|nan|2946",1,5.16869756125814e-07,0.599465270557878,129.455673897377,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|cc|8|1|nan|2946",1,5.16869757617723e-07,0.599465274414163,47.0543338101569,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|sample|10|nan|2946",1,3.81395961650278e-07,1.37994185996365,3.01973194922506,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|sample|11|nan|2946",1,6.57016312492869e-05,1.51402544518558,1.75749184214815,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|sample|12|nan|2946",1,6.5701631166976e-05,1.51402545330949,2.17790264202759,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|sample|3|nan|2946",1,2.52004424336011e-06,25.1930055717529,0.211646505334572,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|sample|4|nan|2946",1,2.52004426636544e-06,25.1930055304486,0.213869183720369,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|sample|5|nan|2946",1,2.52004425922744e-06,25.1930058970105,0.0231885599982203,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|sample|6|nan|2946",1,2.52004425252894e-06,25.1930056263766,0.0232021182618091,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|sample|7|nan|2946",1,3.81395960870793e-07,1.37994186816467,2.34565405668284,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|sample|8|nan|2946",1,3.81395962471038e-07,1.37994186034251,2.44813194932378,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|sample|9|nan|2946",1,3.81395960542566e-07,1.37994186450646,2.98102495048879,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|vc|1|2|nan|2946",1,5.16869757549199e-07,0.599465271382634,120.069799159681,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|vc|2|2|nan|2946",1,5.1686975799577e-07,0.599465273744129,34.8731435611317,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|vc|3|2|nan|2946",1,5.16869757923446e-07,0.599465270813759,25.8086223860356,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|vc|4|2|nan|2946",1,5.16869756097179e-07,0.59946527335934,30.0079764308072,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|vc|5|2|nan|2946",1,5.16869756827565e-07,0.599465272453388,33.712432625926,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|vc|6|2|nan|2946",1,5.16869755805013e-07,0.599465271107933,72.7062276771174,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|vc|7|2|nan|2946",1,5.16869757559266e-07,0.599465271557052,277.89859825796,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313842|vc|8|2|nan|2946",1,5.16869755661675e-07,0.599465270522069,18.6220793224314,0.296567048611332,0.262742865213993
"130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024",1,2.00234648053112e-06,0.864651705165618,63.084388657747,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024",1,2.00234647166245e-06,0.864651701885913,48.9627967415792,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024",1,2.00234646947792e-06,0.864651698941751,64.2067309792533,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024",1,2.00234647916172e-06,0.864651702068942,467.943418314306,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024",1,2.00234647453833e-06,0.864651705988532,85.5585296951951,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024",1,2.00234647218086e-06,0.86465169806478,33.40703364881,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024",1,2.00234647564135e-06,0.864651698982673,276.203591720066,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024",1,2.00234646938528e-06,0.864651706927926,38.7601650912664,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|sample|10|PVO.4|5024",1,1.21881332373786e-05,1.48747962903928,7.31270931957433,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|sample|11|PVO.4|5024",1,8.671189218533e-07,1.8021390419109,7.36917021610773,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|sample|12|PVO.4|5024",1,8.67118918160119e-07,1.80213906447248,7.43040273624851,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|sample|3|PVO.4|5024",1,2.11190600489484e-06,1.33171876106505,0.892573169449078,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|sample|4|PVO.4|5024",1,2.11190600667266e-06,1.33171874935876,0.849103227686942,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|sample|5|PVO.4|5024",1,2.11190599560982e-06,1.33171875346091,0.976098642885168,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|sample|6|PVO.4|5024",1,2.11190599754688e-06,1.33171875188172,1.11924449736058,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|sample|7|PVO.4|5024",1,1.21881332533702e-05,1.48747962135977,6.98907324563759,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|sample|8|PVO.4|5024",1,1.21881331687711e-05,1.4874796308437,7.16520355599169,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|sample|9|PVO.4|5024",1,1.21881331937395e-05,1.48747963212679,7.43984253193237,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024",1,2.00234646886445e-06,0.864651699145992,22.7780204051211,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024",1,2.00234646779397e-06,0.86465170135795,96.2401981876692,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024",1,2.00234647568473e-06,0.864651702128578,55.4395568249931,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024",1,2.00234647961542e-06,0.864651698780266,60.2200725405029,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|vc|5|2|PVO.4|5024",1,2.0023464593592e-06,0.864651698795422,92.6377194114353,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|vc|6|2|PVO.4|5024",1,2.00234647127468e-06,0.864651699944841,24.5978559080358,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|vc|7|2|PVO.4|5024",1,2.00234647153587e-06,0.864651702038867,176.743916180138,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313860|vc|8|2|PVO.4|5024",1,2.00234647314894e-06,0.864651702967083,185.189106634043,0.296567252977336,0.33694631843725
"130_bNAb_Combinations|1313884|cc|1|1|nan|4168",1,3.47181757300658e-06,2.20688187072001,101.435963289056,0.296567275648946,0.336946318755606
"130_bNAb_Combinations|1313884|cc|2|1|nan|4168",1,3.47181757547744e-06,2.20688187133481,142.498088510655,0.296567275648946,0.336946318755606
"130_bNAb_Combinations|1313884|cc|3|1|nan|4168",1,3.47181757065537e-06,2.2068818707875,43.1687096747307,0.296567275648946,0.336946318755606
"130_bNAb_Combinations|1313884|cc|4|1|nan|4168",1,3.47181756431012e-06,2.206881873318,35.082734828912,0.296567275648946,0.336946318755606
"130_bNAb_Combinations|1313884|cc|5|1|nan|4168",1,3.47181756220091e-06,2.20688187613611,56.3243937217302,0.296567275648946,0.336946318755606
"130_bNAb_Combinations|1313884|cc|6|1|nan|4168",1,3.47181757839121e-06,2.20688187138248,151.698907439931,0.296567275648946,0.336946318755606
"130_bNAb_Combinations|1313884|cc|7|1|nan|4168",1,3.47181756161192e-06,2.20688186022125,17.9447508495588,0.296567275648946,0.336946318755606
"130_bNAb_Combinations|1313884|cc|8|1|nan|4168",1,3.47181759710644e-06,2.20688186503758,132.685617173967,0.296567275648946,0.336946318755606
"130_bNAb_Combinations|1313884|sample|10|nan|4168",1,1.0346655589277e-08,0.480026852404969,20.3761428667509,0.296567275648946,0.336946318755606
"130_bNAb_Combinations|1313884|sample|11|nan|4168",1,2.14792243996074e-07,1.03857923686336,8.56118639208609,0.296567275648946,0.336946318755606
"130_bNAb_Combinations|1313884|sample|12|nan|4168",1,2.14792241782548e-07,1.03857922640047,10.1701369139399,0.296567275648946,0.336946318755606
"130_bNAb_Combinations|1313884|sample|3|nan|4168",1,4.33792842996981e-08,1.12344976691692,0.298831933119859,0.296567275648946,0.336946318755606
