"id","U","L","m","e","alpha","k"
"130_bNAb_Combinations|1313842|cc|1|1|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.513555970897,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|cc|2|1|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.5135559712808,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|cc|3|1|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.5135559713782,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|cc|4|1|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.5135559714213,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|cc|5|1|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.5135559719453,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|cc|6|1|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.5135559709427,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|cc|7|1|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.5135559714293,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|cc|8|1|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.51355597114,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|sample|10|nan|2946",1,2.50116881362325e-16,1.43274328815106,2.28104156295927,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|sample|11|nan|2946",1,2.50116881362325e-16,1.43274328815106,2.18131332630328,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|sample|12|nan|2946",1,2.50116881362325e-16,1.43274328815106,2.18131332619471,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|sample|3|nan|2946",1,2.50116881362325e-16,1.43274328815106,0.182219719174281,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|sample|4|nan|2946",1,2.50116881362325e-16,1.43274328815106,0.182219719172829,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|sample|5|nan|2946",1,2.50116881362325e-16,1.43274328815106,0.182219719178692,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|sample|6|nan|2946",1,2.50116881362325e-16,1.43274328815106,0.182219719173316,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|sample|7|nan|2946",1,2.50116881362325e-16,1.43274328815106,2.28104156283811,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|sample|8|nan|2946",1,2.50116881362325e-16,1.43274328815106,2.28104156293697,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|sample|9|nan|2946",1,2.50116881362325e-16,1.43274328815106,2.28104156274924,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|vc|1|2|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.5135559714257,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|vc|2|2|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.5135559711372,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|vc|3|2|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.5135559715443,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|vc|4|2|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.5135559715822,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|vc|5|2|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.5135559713387,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|vc|6|2|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.5135559711658,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|vc|7|2|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.5135559714324,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313842|vc|8|2|nan|2946",1,2.50116881362318e-16,1.43274328814525,12.5135559711275,0.327677075204501,0.259645114710408
"130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009595951644,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009595950251,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009595954745,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009595954236,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009595967096,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009596098764,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009596028282,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009595954504,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|sample|10|PVO.4|5024",1,2.50116881362325e-16,1.43274328815106,7.16543946727744,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|sample|11|PVO.4|5024",1,2.50116881362325e-16,1.43274328815106,9.19618987852378,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|sample|12|PVO.4|5024",1,2.50116881362325e-16,1.43274328815106,9.19618987840774,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|sample|3|PVO.4|5024",1,2.50116881362325e-16,1.43274328815106,0.859183362220588,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|sample|4|PVO.4|5024",1,2.50116881362325e-16,1.43274328815106,0.859183362206589,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|sample|5|PVO.4|5024",1,2.50116881362325e-16,1.43274328815106,0.859183362237457,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|sample|6|PVO.4|5024",1,2.50116881362325e-16,1.43274328815106,0.859183362180323,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|sample|7|PVO.4|5024",1,2.50116881362325e-16,1.43274328815106,7.16543946723166,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|sample|8|PVO.4|5024",1,2.50116881362325e-16,1.43274328815106,7.16543946732657,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|sample|9|PVO.4|5024",1,2.50116881362325e-16,1.43274328815106,7.16543946694329,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009595955146,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.800959595457,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009595953624,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009595975517,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|vc|5|2|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009595966217,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|vc|6|2|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009595971355,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|vc|7|2|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009595949767,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313860|vc|8|2|PVO.4|5024",1,2.50116881362318e-16,1.43274328814525,70.8009595966153,0.24719986548073,0.259645109034129
"130_bNAb_Combinations|1313884|cc|1|1|nan|4168",1,2.50116881362318e-16,1.43274328814525,71.3466506403144,0.327677075400057,0.259645114622044
"130_bNAb_Combinations|1313884|cc|2|1|nan|4168",1,2.50116881362318e-16,1.43274328814525,71.3466506396509,0.327677075400057,0.259645114622044
"130_bNAb_Combinations|1313884|cc|3|1|nan|4168",1,2.50116881362318e-16,1.43274328814525,71.3466506445415,0.327677075400057,0.259645114622044
"130_bNAb_Combinations|1313884|cc|4|1|nan|4168",1,2.50116881362318e-16,1.43274328814525,71.3466506394389,0.327677075400057,0.259645114622044
"130_bNAb_Combinations|1313884|cc|5|1|nan|4168",1,2.50116881362318e-16,1.43274328814525,71.3466506427631,0.327677075400057,0.259645114622044
"130_bNAb_Combinations|1313884|cc|6|1|nan|4168",1,2.50116881362318e-16,1.43274328814525,71.3466506419507,0.327677075400057,0.259645114622044
"130_bNAb_Combinations|1313884|cc|7|1|nan|4168",1,2.50116881362318e-16,1.43274328814525,71.3466506406286,0.327677075400057,0.259645114622044
"130_bNAb_Combinations|1313884|cc|8|1|nan|4168",1,2.50116881362318e-16,1.43274328814525,71.3466506418316,0.327677075400057,0.259645114622044
"130_bNAb_Combinations|1313884|sample|10|nan|4168",1,2.50116881362325e-16,1.43274328815106,0.407443806824359,0.327677075400057,0.259645114622044
"130_bNAb_Combinations|1313884|sample|11|nan|4168",1,2.50116881362325e-16,1.43274328815106,4.43410840858671,0.327677075400057,0.259645114622044
"130_bNAb_Combinations|1313884|sample|12|nan|4168",1,2.50116881362325e-16,1.43274328815106,4.43410840857464,0.327677075400057,0.259645114622044
"130_bNAb_Combinations|1313884|sample|3|nan|4168",1,2.50116881362325e-16,1.43274328815106,0.170733266356219,0.327677075400057,0.259645114622044
"130_bNAb_Combinations|1313884|sample|4|nan|4168",1,2.50116881362325e-16,1.43274328815106,0.170733266357152,0.327677075400057,0.259645114622044
"130_bNAb_Combinations|1313884|sample|5|nan|4168",1,2.50116881362325e-16,1.43274328815106,0.17073326635792,0.327677075400057,0.259645114622044
