id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,0.573318,0,0.0416845,-9.81728e-09,0,0,0,4.09856e-07,0,-7.85578e-08,-5.32907e-15,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,1.2709,0,0.453313,-2.2918e-09,0,0,0,-9.89281e-07,0,1.10297e-07,1.77636e-15,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,-0.244817,0,-0.00567908,-4.03716e-09,0,0,0,4.84597e-08,0,-1.66838e-07,1.77636e-15,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,-1.31953,0,-0.0736697,4.04477e-09,0,0,0,7.01786e-08,0,1.42171e-08,-5.32907e-15,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,0.643533,0,-0.031979,1.2349e-09,0,0,0,2.32635e-07,0,1.88517e-08,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,0.204714,0,0.0562137,-7.53938e-09,0,0,0,2.36552e-07,0,1.1158e-07,1.77636e-15,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,0.086148,0,0.0621631,-1.32378e-09,0,0,0,-1.50528e-07,0,9.39106e-08,1.77636e-15,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,-0.943112,0,-0.543993,-1.28256e-09,0,0,0,4.81179e-07,0,3.43265e-07,5.32907e-15,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,-9.96545,0,-2.69457,-6.21941e-09,0,0,0,-5.57746,0,-2.59383,1.42109e-14,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,-12.125,0,-2.58582,-1.37622e-08,0,0,0,-7.90922,0,-2.58865,1.95399e-14,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,0,-12.7845,0,-2.42576,1.08308e-08,0,0,0,-6.67188,0,-2.4094,2.13163e-14,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,0,-8.96283,0,-3.73352,-5.96851e-10,0,0,0,-2.21012,0,-3.20749,1.77636e-14,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,0,-4.37503,0,-3.405,-8.08853e-09,0,0,0,-2.15735,0,-3.03463,9.23706e-14,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,0,-2.68689,0,-3.1686,3.42746e-09,0,0,0,-2.61293,0,-3.12708,9.59233e-14,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,0,-2.99827,0,-3.95618,-3.3546e-09,0,0,0,-2.91677,0,-3.83696,2.13163e-14,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,0,-10.6393,0,-2.80316,9.60261e-10,0,0,0,-5.25483,0,-2.73654,-2.13163e-14,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,0,-6.51699,0,-2.70844,6.83296e-10,0,0,0,-4.54962,0,-2.61998,3.55271e-15,0,0,True,PGT121|2946,1313842
