parameter,value,CV
U_pop,1,
L_pop,1.33442389253004e-09,
beta_L_goes_down_True,6.05016713696336e-06,
m_pop,1.44965836779288,
beta_m_goes_down_True,0.000413643382552045,
beta_m_mab_virus_PGDM1400_1176,-1.95796703285394e-07,
beta_m_mab_virus_PGDM1400_1798,8.01541823387868e-05,
beta_m_mab_virus_PGDM1400_2944,-4.70601314592296e-05,
beta_m_mab_virus_PGDM1400_2946,-2.7720408062295e-06,
beta_m_mab_virus_PGDM1400_3430,-9.59779946667574e-08,
beta_m_mab_virus_PGDM1400_4166,-0.395910900540783,
beta_m_mab_virus_PGDM1400_4168,-0.219265219172885,
beta_m_mab_virus_PGDM1400_Ce1176_A3,-0.965199355319009,
beta_m_mab_virus_PGDM1400_PVO_4,-1.90926872932901e-05,
beta_m_mab_virus_PGDM1400_RHPA4259_7,0.000147112257589456,
beta_m_mab_virus_PGDM1400_TRO_11,-0.122822371900535,
beta_m_mab_virus_PGT121_1176,0.000162335472425204,
beta_m_mab_virus_PGT121_1798,-6.06517941399213e-05,
beta_m_mab_virus_PGT121_2944,-6.56701015821981e-05,
beta_m_mab_virus_PGT121_2946,-0.000161937125890111,
beta_m_mab_virus_PGT121_3430,-0.391465017063039,
beta_m_mab_virus_PGT121_4166,-6.22684764622304e-05,
beta_m_mab_virus_PGT121_4168,-0.149345611566135,
beta_m_mab_virus_PGT121_Ce1176_A3,-6.07923463328173e-05,
beta_m_mab_virus_PGT121_PVO_4,-1.75228198533735e-05,
beta_m_mab_virus_PGT121_RHPA4259_7,-2.79118275288647e-05,
beta_m_mab_virus_PGT121_TRO_11,-5.2463373312821e-05,
beta_m_mab_virus_VRC07_523LS_1176,7.47167962358563e-05,
beta_m_mab_virus_VRC07_523LS_1798,-1.96131049038198e-05,
beta_m_mab_virus_VRC07_523LS_2944,-6.39149652658944e-05,
beta_m_mab_virus_VRC07_523LS_2946,-8.6440263727324e-05,
beta_m_mab_virus_VRC07_523LS_3430,0.142851425050911,
beta_m_mab_virus_VRC07_523LS_4166,-4.32756830072258e-05,
beta_m_mab_virus_VRC07_523LS_4168,-0.283298629457271,
beta_m_mab_virus_VRC07_523LS_Ce1176_A3,-8.36714749225062e-05,
beta_m_mab_virus_VRC07_523LS_PVO_4,1.06090091436612e-05,
beta_m_mab_virus_VRC07_523LS_RHPA4259_7,-6.11936173814701e-05,
beta_m_mab_virus_VRC07_523LS_TRO_11,0.255080104492877,
beta_m_mab_virus_nan_1176,-2.42083900448457e-06,
beta_m_mab_virus_nan_1798,2.90013101351525e-05,
beta_m_mab_virus_nan_2944,0.000492928006736454,
beta_m_mab_virus_nan_2946,5.20050879767423e-06,
beta_m_mab_virus_nan_3430,8.82927493651119e-05,
beta_m_mab_virus_nan_4166,-0.000176033175707934,
beta_m_mab_virus_nan_4168,7.01116091054543e-06,
beta_m_mab_virus_nan_Ce1176_A3,0.00031661781795255,
beta_m_mab_virus_nan_PVO_4,0.000125113991514681,
beta_m_mab_virus_nan_RHPA4259_7,0.00119575391669178,
beta_m_mab_virus_nan_TRO_11,0.000102387281252514,
e_pop,1.4717175222824,
beta_e_goes_down_True,1.64118634710532,
alpha_pop,0.159491597607382,
beta_alpha_run_id_1313842,4.43549432592518e-05,
beta_alpha_run_id_1313860,9.76581067709663e-05,
beta_alpha_run_id_1313884,-0.000230848221965174,
beta_alpha_run_id_1313920,0.00011070703126987,
beta_alpha_run_id_1313938,-4.06339049822149e-05,
beta_alpha_run_id_1313956,1.36771802740674e-05,
beta_alpha_run_id_1313974,0.597551997940841,
beta_alpha_run_id_1313992,-0.000262126164322314,
beta_alpha_run_id_1314016,-0.00025037850559813,
beta_alpha_run_id_1314040,0.000358387600749869,
beta_alpha_run_id_1314058,9.77757443212488e-06,
beta_alpha_run_id_1342240,0.000196748842552741,
beta_alpha_run_id_1342258,-7.05031756478671e-06,
beta_alpha_run_id_1342276,0.000176579638388805,
beta_alpha_run_id_1342294,-0.000103952788624139,
beta_alpha_run_id_1342312,0.000446563663300811,
beta_alpha_run_id_1342336,-1.41361035663054e-06,
beta_alpha_run_id_1342348,-0.000102009803871788,
beta_alpha_run_id_1342372,0.00011671838923917,
beta_alpha_run_id_1342384,-3.92247152943798e-06,
beta_alpha_run_id_1342396,0.000128011151905009,
beta_alpha_run_id_1342408,-7.97569534608206e-06,
k_pop,5.32768427469546e-08,
beta_k_run_id_1313842,-6.13371094783757e-05,
beta_k_run_id_1313860,-0.000172319792913925,
beta_k_run_id_1313884,-7.43686063108581e-05,
beta_k_run_id_1313920,-0.000183757046024016,
beta_k_run_id_1313938,2.32003504867238e-05,
beta_k_run_id_1313956,-0.00024492222647683,
beta_k_run_id_1313974,0.000229607415635373,
beta_k_run_id_1313992,-0.00210449727762656,
beta_k_run_id_1314016,1.03558823408268e-05,
beta_k_run_id_1314040,1.28076767361742e-05,
beta_k_run_id_1314058,8.90799400755069e-05,
beta_k_run_id_1342240,-5.44673435696355e-06,
beta_k_run_id_1342258,0.000607055182605187,
beta_k_run_id_1342276,1.17892793561111e-05,
beta_k_run_id_1342294,-2.40321021869983e-06,
beta_k_run_id_1342312,-1.39114647121564e-05,
beta_k_run_id_1342336,-0.000720539078933332,
beta_k_run_id_1342348,-0.000165548118528785,
beta_k_run_id_1342372,-3.90301500068516e-05,
beta_k_run_id_1342384,-8.91000202234032e-05,
beta_k_run_id_1342396,2.13031526266796e-05,
beta_k_run_id_1342408,7.2348008309151e-06,
omega_e,1.99486947655893,724.503337351714
a,0.0029191344426863,
b,0.179969437821072,
