id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1.44865,2.12847e-06,0.135259,33.7546,0.398975,0.0673027,1.44865,2.12847e-06,0.135259,1,0.399435,0.0680157,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1.44865,2.12847e-06,0.135259,33.0569,0.398975,0.0673027,1.44865,2.12847e-06,0.135259,1,0.399435,0.0680157,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1.44865,2.12847e-06,0.135259,118.582,0.398975,0.0673027,1.44865,2.12847e-06,0.135259,1,0.399435,0.0680157,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1.44865,2.12847e-06,0.135259,58.7853,0.398975,0.0673027,1.44865,2.12847e-06,0.135259,1,0.399435,0.0680157,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1.44865,2.12847e-06,0.135259,51.9931,0.398975,0.0673027,1.44865,2.12847e-06,0.135259,1,0.399435,0.0680157,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1.44865,2.12847e-06,0.135259,28.2513,0.398975,0.0673027,1.44865,2.12847e-06,0.135259,1,0.399435,0.0680157,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1.44865,2.12847e-06,0.135259,43.6372,0.398975,0.0673027,1.44865,2.12847e-06,0.135259,0.991429,0.399435,0.0680157,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1.44865,2.12847e-06,0.135259,33.6263,0.398975,0.0673027,1.44865,2.12847e-06,0.135259,0.999999,0.399435,0.0680157,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1.34326,7.99807e-06,1.38037,3.09654,0.398975,0.0673027,1.34326,7.99807e-06,1.38037,3.04249,0.399435,0.0680157,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1.22301,6.31374e-07,1.71156,1.5461,0.398975,0.0673027,1.22301,6.31374e-07,1.71156,1.5259,0.399435,0.0680157,True,VRC07-523LS|2946,1313842
