rep,id,eta_U,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,-6.45435e-09,7.26115e-08,7.33684e-09,2.87264,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,4.08439e-08,-2.26751e-08,-4.94411e-09,-1.87889,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,-2.54991e-08,6.97534e-09,4.58061e-08,2.45724,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,-5.56607e-08,8.71912e-09,9.33809e-09,-5.18374,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,6.04707e-09,-6.1359e-08,-1.72405e-08,4.33315,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,5.36754e-08,1.34203e-09,-8.83912e-09,2.01796,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1.07748e-08,5.96549e-08,-1.81263e-08,-0.117796,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,4.11889e-08,3.08495e-08,3.75767e-08,0.0467655,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,2.84233e-08,1.43902e-08,1.89112e-08,0.930613,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1.5659e-08,1.17087e-08,4.90162e-08,0.369227,0,0,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,-2.96874e-08,7.77918e-08,7.34156e-09,0.614523,0,0,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,7.07138e-08,-8.16355e-09,1.02229e-08,0.220648,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,-4.21804e-08,1.3538e-08,1.65128e-08,0.154282,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,-1.7382e-08,-5.74695e-09,-1.02799e-08,0.121973,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,3.79553e-08,3.72212e-08,-9.91168e-09,-0.0618042,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,-2.65822e-09,1.28045e-07,1.20102e-09,0.846581,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,6.54333e-08,5.09613e-08,-2.77185e-09,1.00119,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,-7.20711e-09,1.87825e-08,1.37625e-08,1.19665,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,-7.16066e-08,8.6479e-08,-7.92228e-09,1.94126,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1.57076e-08,4.31525e-08,2.65267e-08,-0.532347,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,6.02783e-08,-1.24285e-08,9.04192e-09,3.93944,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,-2.52379e-08,-2.34432e-08,1.10233e-08,-5.75715,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,-2.38097e-08,9.88984e-09,-1.20594e-08,1.1725,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,-5.08099e-08,-2.68134e-08,1.8328e-08,-2.34514,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,4.54199e-08,6.68158e-08,4.95719e-08,1.60182,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,-6.94293e-08,-2.75119e-08,2.92998e-08,0.221819,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,-5.48926e-08,6.70222e-09,-1.1445e-08,-1.03034,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1.55836e-08,7.87093e-08,-6.16682e-09,0.742772,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,-5.31695e-08,9.35273e-08,1.71521e-08,2.07089,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,-1.02953e-08,6.70883e-08,4.00055e-08,1.06764,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,-1.62458e-08,5.43074e-08,-2.2794e-08,3.63731,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,2.05417e-08,2.63492e-08,1.57534e-08,-0.470065,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,-1.03109e-08,-7.29742e-08,2.79753e-08,3.32219,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,-3.59101e-08,-8.41361e-08,7.41394e-09,2.39312,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,-4.88602e-08,1.40499e-08,-1.72633e-08,2.05072,0,0,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,6.48123e-09,-3.56117e-08,-3.97183e-08,2.22401,0,0,True,VRC07-523LS|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,-6.03246e-08,-2.49656e-08,3.47879e-09,2.32959,0,0,True,VRC07-523LS|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,-2.18788e-08,-4.20358e-08,-1.73275e-09,-0.206822,0,0,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,-2.02012e-08,2.3302e-08,1.52449e-08,0.0298927,0,0,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,-2.91038e-08,4.03891e-08,1.85585e-08,-0.0441608,0,0,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,5.30199e-08,5.41368e-08,-2.37914e-08,0.142793,0,0,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,-3.18448e-08,1.53249e-08,2.60842e-09,2.11545,0,0,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|8|PVO.4|5024,-4.23593e-08,-1.06559e-08,4.11319e-08,1.93586,0,0,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|9|PVO.4|5024,2.878e-08,5.68955e-08,-4.44841e-08,2.18602,0,0,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024,3.86244e-08,-2.59618e-08,-1.21278e-08,1.92764,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024,5.0971e-08,-9.02783e-08,1.98491e-08,-4.21335,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024,1.45777e-08,2.30331e-08,7.09218e-10,-1.648,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024,1.12706e-07,1.99679e-08,-1.50366e-08,-3.00593,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|5|2|PVO.4|5024,-5.17841e-08,1.93401e-09,-1.33833e-08,0.350868,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|6|2|PVO.4|5024,1.43927e-09,-2.62932e-08,-1.63122e-08,0.978015,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|7|2|PVO.4|5024,-7.7071e-08,9.63846e-08,-5.51043e-09,2.06689,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|8|2|PVO.4|5024,2.3431e-08,2.47953e-08,1.40361e-08,2.18119,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313884|cc|1|1|nan|4168,7.05035e-09,-6.9701e-08,1.70529e-08,-0.108506,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|cc|2|1|nan|4168,-7.28439e-08,-1.24558e-07,2.27334e-08,-0.497495,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|cc|3|1|nan|4168,4.46501e-08,5.66088e-08,-5.4755e-09,1.47207,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|cc|4|1|nan|4168,5.28338e-08,-1.6328e-08,-4.83434e-08,0.204887,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|cc|5|1|nan|4168,5.17256e-08,1.61201e-08,-2.94515e-08,2.51037,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|cc|6|1|nan|4168,3.25665e-09,5.20569e-08,1.70972e-08,0.10456,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|cc|7|1|nan|4168,-7.77794e-08,-1.35315e-08,1.89595e-08,4.90278,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|cc|8|1|nan|4168,1.38835e-07,8.12528e-09,2.52722e-08,-1.50712,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|sample|10|nan|4168,-3.58215e-08,3.17393e-08,-1.51778e-09,3.60761,0,0,True,PGT121|4168,1313884
1,130_bNAb_Combinations|1313884|sample|11|nan|4168,9.47902e-08,-4.28416e-08,1.86909e-08,1.88882,0,0,True,VRC07-523LS|4168,1313884
1,130_bNAb_Combinations|1313884|sample|12|nan|4168,1.92193e-08,-3.83145e-08,3.9803e-09,2.06229,0,0,True,VRC07-523LS|4168,1313884
1,130_bNAb_Combinations|1313884|sample|3|nan|4168,-2.25561e-08,2.35456e-08,4.63993e-08,-1.10944,0,0,True,PGDM1400|4168,1313884
1,130_bNAb_Combinations|1313884|sample|4|nan|4168,1.84472e-08,-8.01961e-08,2.95829e-08,-1.04868,0,0,True,PGDM1400|4168,1313884
1,130_bNAb_Combinations|1313884|sample|5|nan|4168,1.59653e-08,4.1165e-08,4.67466e-08,-1.20903,0,0,True,PGDM1400|4168,1313884
1,130_bNAb_Combinations|1313884|sample|6|nan|4168,6.14363e-09,-7.30905e-08,-1.98001e-08,-1.29032,0,0,True,PGDM1400|4168,1313884
1,130_bNAb_Combinations|1313884|sample|7|nan|4168,4.6033e-09,3.86743e-08,1.68982e-08,3.10837,0,0,True,PGT121|4168,1313884
1,130_bNAb_Combinations|1313884|sample|8|nan|4168,3.98903e-08,-1.69209e-08,-2.41058e-08,3.00786,0,0,True,PGT121|4168,1313884
1,130_bNAb_Combinations|1313884|sample|9|nan|4168,2.48184e-08,-4.21458e-08,4.13624e-08,3.26516,0,0,True,PGT121|4168,1313884
1,130_bNAb_Combinations|1313884|vc|1|2|nan|4168,1.87647e-08,-2.82182e-08,8.94527e-10,3.19244,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|vc|2|2|nan|4168,4.09999e-10,1.16279e-07,-2.32583e-08,-4.31574,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|vc|3|2|nan|4168,4.66204e-08,6.80907e-09,9.08661e-09,-1.33032,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|vc|4|2|nan|4168,-5.33029e-08,1.21774e-08,-5.19586e-09,-0.184759,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|vc|5|2|nan|4168,5.76261e-09,1.13839e-08,9.81976e-09,-2.02504,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|vc|6|2|nan|4168,4.40983e-08,1.62152e-08,-9.03623e-09,1.64427,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|vc|7|2|nan|4168,-4.62728e-08,-3.59211e-08,4.72243e-08,0.077228,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313884|vc|8|2|nan|4168,3.89643e-08,4.27954e-08,-9.55599e-09,-0.376444,0,0,False,nan|4168,1313884
1,130_bNAb_Combinations|1313920|cc|1|1|nan|1798,-4.22828e-08,-2.93532e-08,-2.08052e-08,3.68026,0,0,False,nan|1798,1313920
1,130_bNAb_Combinations|1313920|cc|2|1|nan|1798,3.32654e-08,-4.36404e-08,-2.25683e-08,-1.57308,0,0,False,nan|1798,1313920
1,130_bNAb_Combinations|1313920|cc|3|1|nan|1798,-2.32478e-08,7.30493e-09,-6.0324e-09,1.85505,0,0,False,nan|1798,1313920
1,130_bNAb_Combinations|1313920|cc|4|1|nan|1798,4.49114e-09,-7.63491e-08,-1.6786e-08,4.42784,0,0,False,nan|1798,1313920
1,130_bNAb_Combinations|1313920|cc|5|1|nan|1798,4.0975e-09,8.79166e-08,-1.10227e-08,-0.818988,0,0,False,nan|1798,1313920
1,130_bNAb_Combinations|1313920|cc|6|1|nan|1798,-1.42084e-08,1.33501e-08,1.24649e-08,0.119604,0,0,False,nan|1798,1313920
1,130_bNAb_Combinations|1313920|cc|7|1|nan|1798,-5.69154e-08,-1.76869e-08,3.00899e-08,1.61642,0,0,False,nan|1798,1313920
1,130_bNAb_Combinations|1313920|cc|8|1|nan|1798,-1.80017e-10,-2.6811e-09,-1.66672e-08,3.77367,0,0,False,nan|1798,1313920
1,130_bNAb_Combinations|1313920|sample|10|nan|1798,-9.84429e-09,-1.41639e-08,-3.66075e-08,2.77189,0,0,True,PGT121|1798,1313920
1,130_bNAb_Combinations|1313920|sample|11|nan|1798,-5.01905e-08,9.15366e-08,-2.12278e-09,0.820859,0,0,True,VRC07-523LS|1798,1313920
1,130_bNAb_Combinations|1313920|sample|12|nan|1798,2.67481e-08,-5.66586e-08,-1.07481e-08,0.766188,0,0,True,VRC07-523LS|1798,1313920
1,130_bNAb_Combinations|1313920|sample|3|nan|1798,-4.63216e-08,2.00888e-08,-1.87825e-08,2.18841,0,0,True,PGDM1400|1798,1313920
1,130_bNAb_Combinations|1313920|sample|4|nan|1798,-3.46305e-08,-1.88943e-08,4.78134e-09,1.78084,0,0,True,PGDM1400|1798,1313920
1,130_bNAb_Combinations|1313920|sample|5|nan|1798,1.95522e-08,-8.05075e-08,3.16449e-08,2.20841,0,0,True,PGDM1400|1798,1313920
1,130_bNAb_Combinations|1313920|sample|6|nan|1798,-4.9243e-08,6.25806e-09,8.15215e-09,2.21873,0,0,True,PGDM1400|1798,1313920
1,130_bNAb_Combinations|1313920|sample|7|nan|1798,-4.49417e-10,-3.78019e-08,5.58592e-09,2.48859,0,0,True,PGT121|1798,1313920
1,130_bNAb_Combinations|1313920|sample|8|nan|1798,-1.525e-08,-4.55227e-09,4.05212e-08,2.71398,0,0,True,PGT121|1798,1313920
1,130_bNAb_Combinations|1313920|sample|9|nan|1798,6.60886e-09,1.70645e-08,1.77687e-08,2.90034,0,0,True,PGT121|1798,1313920
1,130_bNAb_Combinations|1313920|vc|1|2|nan|1798,-1.3431e-08,3.96054e-09,-1.43416e-08,2.45084,0,0,False,nan|1798,1313920
1,130_bNAb_Combinations|1313920|vc|2|2|nan|1798,-3.87533e-09,-5.74254e-08,-1.1366e-08,-1.19884,0,0,False,nan|1798,1313920
1,130_bNAb_Combinations|1313920|vc|3|2|nan|1798,-3.03707e-08,-2.42286e-08,-1.50546e-08,2.56491,0,0,False,nan|1798,1313920
1,130_bNAb_Combinations|1313920|vc|4|2|nan|1798,7.25647e-08,-3.33419e-08,-8.44498e-09,-0.402493,0,0,False,nan|1798,1313920
1,130_bNAb_Combinations|1313920|vc|5|2|nan|1798,-8.18384e-09,-2.13979e-08,-9.60212e-09,-4.64186,0,0,False,nan|1798,1313920
1,130_bNAb_Combinations|1313920|vc|6|2|nan|1798,7.23807e-08,-4.94452e-08,-3.82798e-08,-2.13492,0,0,False,nan|1798,1313920
