id,importanceSampling
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,-10.416895
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,-10.508751
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,-10.420883
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,-10.264154
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,-10.053399
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,-42.041795
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,-10.104579
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,-10.578042
130_bNAb_Combinations|1313842|sample|10|nan|2946,-32.542200
130_bNAb_Combinations|1313842|sample|11|nan|2946,-37.342276
130_bNAb_Combinations|1313842|sample|12|nan|2946,-66.480027
130_bNAb_Combinations|1313842|sample|3|nan|2946,-23.837929
130_bNAb_Combinations|1313842|sample|4|nan|2946,-22.031791
130_bNAb_Combinations|1313842|sample|5|nan|2946,-25.319686
130_bNAb_Combinations|1313842|sample|6|nan|2946,-20.526162
130_bNAb_Combinations|1313842|sample|7|nan|2946,-28.961766
130_bNAb_Combinations|1313842|sample|8|nan|2946,-61.808891
130_bNAb_Combinations|1313842|sample|9|nan|2946,-32.938166
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,-2.664600
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,-34.144530
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,-34.371283
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,-34.304384
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,-2.400074
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,-2.368050
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,-2.159167
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,-32.959364
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,-10.599295
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,-10.586160
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,-10.358654
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,-10.053787
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,-10.174762
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,-10.000120
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,-9.766503
130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,-10.141448
130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,-43.311279
130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,-45.208713
130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,-42.863647
130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,-23.029373
130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,-54.663782
130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,-34.753064
130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,-33.234581
130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,-36.439522
130_bNAb_Combinations|1313860|sample|8|PVO.4|5024,-36.792682
130_bNAb_Combinations|1313860|sample|9|PVO.4|5024,-43.345350
130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024,-2.333964
130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024,-2.470796
130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024,-2.315066
130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024,-2.116315
130_bNAb_Combinations|1313860|vc|5|2|PVO.4|5024,-34.239416
130_bNAb_Combinations|1313860|vc|6|2|PVO.4|5024,-1.662004
130_bNAb_Combinations|1313860|vc|7|2|PVO.4|5024,-0.651137
130_bNAb_Combinations|1313860|vc|8|2|PVO.4|5024,-0.602277
130_bNAb_Combinations|1313884|cc|1|1|nan|4168,-10.779399
130_bNAb_Combinations|1313884|cc|2|1|nan|4168,-10.501023
130_bNAb_Combinations|1313884|cc|3|1|nan|4168,-10.752624
130_bNAb_Combinations|1313884|cc|4|1|nan|4168,-10.823445
130_bNAb_Combinations|1313884|cc|5|1|nan|4168,-10.772346
130_bNAb_Combinations|1313884|cc|6|1|nan|4168,-10.761885
130_bNAb_Combinations|1313884|cc|7|1|nan|4168,-10.690048
130_bNAb_Combinations|1313884|cc|8|1|nan|4168,-10.677244
130_bNAb_Combinations|1313884|sample|10|nan|4168,-11.754163
130_bNAb_Combinations|1313884|sample|11|nan|4168,-27.288028
130_bNAb_Combinations|1313884|sample|12|nan|4168,-37.193219
130_bNAb_Combinations|1313884|sample|3|nan|4168,-18.287100
130_bNAb_Combinations|1313884|sample|4|nan|4168,-20.349656
130_bNAb_Combinations|1313884|sample|5|nan|4168,-52.740601
130_bNAb_Combinations|1313884|sample|6|nan|4168,-22.369693
130_bNAb_Combinations|1313884|sample|7|nan|4168,-21.071889
130_bNAb_Combinations|1313884|sample|8|nan|4168,-57.523580
130_bNAb_Combinations|1313884|sample|9|nan|4168,-10.931839
130_bNAb_Combinations|1313884|vc|1|2|nan|4168,-2.161639
130_bNAb_Combinations|1313884|vc|2|2|nan|4168,-2.405835
130_bNAb_Combinations|1313884|vc|3|2|nan|4168,-2.166567
130_bNAb_Combinations|1313884|vc|4|2|nan|4168,-1.952829
130_bNAb_Combinations|1313884|vc|5|2|nan|4168,-1.879501
130_bNAb_Combinations|1313884|vc|6|2|nan|4168,-1.684321
130_bNAb_Combinations|1313884|vc|7|2|nan|4168,-33.581321
130_bNAb_Combinations|1313884|vc|8|2|nan|4168,-2.664598
130_bNAb_Combinations|1313920|cc|1|1|nan|1798,-10.438551
130_bNAb_Combinations|1313920|cc|2|1|nan|1798,-10.116829
130_bNAb_Combinations|1313920|cc|3|1|nan|1798,-41.806845
130_bNAb_Combinations|1313920|cc|4|1|nan|1798,-10.302484
