rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,16318.2,0.645723,0.00813141,41.43,0.320527,0.668294,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,55050.2,0.559252,0.00813141,41.43,0.320527,0.668294,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.612888,0.492581,0.00813142,41.43,0.320527,0.668294,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,4.07979,0.421593,0.00813142,41.43,0.320527,0.668294,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,25.9672,0.528151,0.00813142,41.43,0.320527,0.668294,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.0023017,0.394556,0.00813141,41.43,0.320527,0.668294,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.000310265,0.495048,0.00813142,41.43,0.320527,0.668294,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,3550.15,0.504616,0.00813141,41.43,0.320527,0.668294,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00378592,0.704756,0.0104033,41.43,0.320527,0.668294,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,2.65385e-06,0.664426,0.00550773,41.43,0.320527,0.668294,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,6.9166e-08,0.634465,0.00550773,41.43,0.320527,0.668294,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.000166847,0.71998,0.00258322,41.4303,0.320527,0.668294,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,3.01037e-05,0.704052,0.00258322,41.4303,0.320527,0.668294,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.062494,0.654735,0.00258322,41.4303,0.320527,0.668294,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.113297,0.676284,0.00258322,41.4303,0.320527,0.668294,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00448826,0.711026,0.0104033,41.43,0.320527,0.668294,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.0188682,0.6962,0.0104033,41.43,0.320527,0.668294,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00209412,0.71296,0.0104033,41.43,0.320527,0.668294,True,PGT121|2946,1313842
