parameter,value,CV
L_goes_down_False,0.00379208975299511,
L_goes_down_True,0.00379199456928528,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.628922103429523,
m_goes_down_False_mab_virus_PGDM1400|1176,0.380155141336634,
m_goes_down_False_mab_virus_PGDM1400|1798,0.599075544187807,
m_goes_down_False_mab_virus_PGDM1400|2944,0.634003173437626,
m_goes_down_False_mab_virus_PGDM1400|2946,0.628922327494957,
m_goes_down_False_mab_virus_PGDM1400|3430,0.623689318053721,
m_goes_down_False_mab_virus_PGDM1400|4166,0.602265031559731,
m_goes_down_False_mab_virus_PGDM1400|4168,0.628924826564686,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.531824971374585,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,0.62892277438329,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.625303279944198,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,0.621020895547258,
m_goes_down_False_mab_virus_PGT121|1176,0.43156626653626,
m_goes_down_False_mab_virus_PGT121|1798,0.639937322556133,
m_goes_down_False_mab_virus_PGT121|2944,0.66165683458927,
m_goes_down_False_mab_virus_PGT121|2946,0.615816100349871,
m_goes_down_False_mab_virus_PGT121|3430,0.628922260517124,
m_goes_down_False_mab_virus_PGT121|4166,0.628921821441705,
m_goes_down_False_mab_virus_PGT121|4168,0.478277664696053,
m_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.628921601536595,
m_goes_down_False_mab_virus_PGT121|PVO.4,0.628922216312068,
m_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.628920300046279,
m_goes_down_False_mab_virus_PGT121|TRO.11,0.628922077090363,
m_goes_down_False_mab_virus_VRC07-523LS|1176,0.625823806593343,
m_goes_down_False_mab_virus_VRC07-523LS|1798,0.626468236301512,
m_goes_down_False_mab_virus_VRC07-523LS|2944,0.619087299283455,
m_goes_down_False_mab_virus_VRC07-523LS|2946,0.628920925976819,
m_goes_down_False_mab_virus_VRC07-523LS|3430,0.628922701083922,
m_goes_down_False_mab_virus_VRC07-523LS|4166,0.628921666029634,
m_goes_down_False_mab_virus_VRC07-523LS|4168,0.591935132889476,
m_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.628921070970624,
m_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.628921951213999,
m_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.6289213857301,
m_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.748835811023187,
m_goes_down_False_mab_virus_nan|1176,0.628919890375256,
m_goes_down_False_mab_virus_nan|1798,0.628921935754279,
m_goes_down_False_mab_virus_nan|2944,0.628919296015721,
m_goes_down_False_mab_virus_nan|2946,0.62890444345116,
m_goes_down_False_mab_virus_nan|3430,0.628921773430204,
m_goes_down_False_mab_virus_nan|4166,0.6289169998084,
m_goes_down_False_mab_virus_nan|4168,0.628919070731653,
m_goes_down_False_mab_virus_nan|Ce1176_A3,0.628919575826751,
m_goes_down_False_mab_virus_nan|PVO.4,0.62873920660624,
m_goes_down_False_mab_virus_nan|RHPA4259.7,0.628926037161873,
m_goes_down_False_mab_virus_nan|TRO.11,0.628952001731029,
m_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.628968539099232,
m_goes_down_True_mab_virus_PGDM1400|1176,0.380201577006343,
m_goes_down_True_mab_virus_PGDM1400|1798,0.599121979857516,
m_goes_down_True_mab_virus_PGDM1400|2944,0.634049609107335,
m_goes_down_True_mab_virus_PGDM1400|2946,0.628968763164666,
m_goes_down_True_mab_virus_PGDM1400|3430,0.62373575372343,
