parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.0104846641529551,
L_goes_down_False_mab_virus_PGDM1400|1176,0.0988268770544961,
L_goes_down_False_mab_virus_PGDM1400|1798,0.539842700182103,
L_goes_down_False_mab_virus_PGDM1400|2944,0.000505431045038714,
L_goes_down_False_mab_virus_PGDM1400|2946,0.600755934153606,
L_goes_down_False_mab_virus_PGDM1400|3430,0.0507073963573337,
L_goes_down_False_mab_virus_PGDM1400|4166,3.16280052801138,
L_goes_down_False_mab_virus_PGDM1400|4168,0.187912402555399,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.674733715185558,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.0403988885384885,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.0134045196739053,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.0436808872917539,
L_goes_down_False_mab_virus_PGT121|1176,0.778857978635532,
L_goes_down_False_mab_virus_PGT121|1798,0.00162124977992173,
L_goes_down_False_mab_virus_PGT121|2944,0.0125838226511665,
L_goes_down_False_mab_virus_PGT121|2946,0.0194418630801092,
L_goes_down_False_mab_virus_PGT121|3430,0.0408727231095385,
L_goes_down_False_mab_virus_PGT121|4166,0.00671247539792677,
L_goes_down_False_mab_virus_PGT121|4168,0.537453875066103,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.00222957056093736,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.00474238940846148,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.00451656343082289,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.0191305613510691,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.0225286850590855,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.00478680558084743,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.00305250541872579,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.00722705157728102,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.00817622899252111,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.00303287047977554,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.0231708532830546,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.000290993686050352,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.00100270219452378,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,6.6259731751448e-05,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.00486260315491296,
L_goes_down_False_mab_virus_nan|1176,0.00774501905009664,
L_goes_down_False_mab_virus_nan|1798,0.00552255827630419,
L_goes_down_False_mab_virus_nan|2944,0.0226727545726222,
