parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.0383335785831243,
L_goes_down_False_mab_virus_PGDM1400|1176,0.0470543383618261,
L_goes_down_False_mab_virus_PGDM1400|1798,0.0383334908300186,
L_goes_down_False_mab_virus_PGDM1400|2944,0.0383337572254364,
L_goes_down_False_mab_virus_PGDM1400|2946,0.121258875457639,
L_goes_down_False_mab_virus_PGDM1400|3430,0.0383337386596015,
L_goes_down_False_mab_virus_PGDM1400|4166,0.038333886823418,
L_goes_down_False_mab_virus_PGDM1400|4168,0.0383335078203622,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.0383333736346188,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.0383328129145679,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.0383350376998999,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.0383333873847149,
L_goes_down_False_mab_virus_PGT121|1176,0.0383333595038348,
L_goes_down_False_mab_virus_PGT121|1798,0.0383336950055616,
L_goes_down_False_mab_virus_PGT121|2944,0.0383343584294454,
L_goes_down_False_mab_virus_PGT121|2946,0.0900230673303637,
L_goes_down_False_mab_virus_PGT121|3430,0.0383335986990066,
L_goes_down_False_mab_virus_PGT121|4166,0.0383338727129908,
L_goes_down_False_mab_virus_PGT121|4168,0.0383333211346666,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.0383338405875971,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.0206123398243748,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.0383339018460091,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.0383338561244563,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.0383343092123338,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.0383336402607779,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.0383338266568912,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.0383333543504115,
