rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00344916,0.699652,1.30579,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00344916,0.367293,0.67953,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00344916,0.568704,0.0614729,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00344916,0.320511,0.00803601,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00344916,0.444624,7.73208,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00344916,0.204253,0.537593,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00344916,0.495191,531.741,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00344916,0.50439,0.0382933,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00344916,0.684252,0.0809419,9.57201,0.10646,4.20684e-11,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00344916,0.824031,0.114847,8.59644,0.10646,4.20684e-11,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00344916,0.744598,0.124465,8.59644,0.10646,4.20684e-11,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00344916,0.847353,0.0380912,8.27921,0.10646,4.20684e-11,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00344916,0.60169,0.0198,8.27921,0.10646,4.20684e-11,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00344916,0.395831,0.00272498,8.27921,0.10646,4.20684e-11,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00344916,0.436186,0.00419366,8.27921,0.10646,4.20684e-11,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00344916,0.991693,0.126896,9.57201,0.10646,4.20684e-11,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00344916,0.725475,0.0833814,9.57201,0.10646,4.20684e-11,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00344916,0.89996,0.140022,9.57201,0.10646,4.20684e-11,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.00344916,0.697412,151.702,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,0.00344916,0.544993,2.56464,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,0.00344916,0.5427,6.99009,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,0.00344916,0.316604,2.73874,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,0.00344916,0.405045,1.78889,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,0.00344916,0.477896,0.0035828,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,0.00344916,0.450425,0.21789,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,0.00344916,0.671438,93.6805,10.475,0.10646,4.20684e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,0.00344916,0.487861,39.4494,11.5199,0.106473,4.20684e-11,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,0.00344916,0.365499,0.326013,11.5199,0.106473,4.20684e-11,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,0.00344916,0.794777,0.545054,11.5199,0.106473,4.20684e-11,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,0.00344916,0.504926,25.5554,11.5199,0.106473,4.20684e-11,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,0.00344916,0.24745,38.013,11.5199,0.106473,4.20684e-11,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,0.00344916,0.273116,12.4522,11.5199,0.106473,4.20684e-11,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,1,0.00344916,0.365018,4.51291,11.5199,0.106473,4.20684e-11,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,1,0.00344916,0.345151,6.47982,11.5199,0.106473,4.20684e-11,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,1,0.00344916,0.684031,0.0924281,14.6461,0.106473,4.20684e-11,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,1,0.00344916,1.01137,0.299454,16.1504,0.106473,4.20684e-11,True,VRC07-523LS|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,1,0.00344916,0.915106,0.320945,16.1504,0.106473,4.20684e-11,True,VRC07-523LS|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,1,0.00344916,0.884529,0.0446059,9.14477,0.106473,4.20684e-11,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,1,0.00344916,0.998187,0.0590963,9.14477,0.106473,4.20684e-11,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,1,0.00344916,0.73852,0.025457,9.14477,0.106473,4.20684e-11,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,1,0.00344916,0.752784,0.0374653,9.14477,0.106473,4.20684e-11,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,1,0.00344916,0.789028,0.163601,14.6461,0.106473,4.20684e-11,True,PGT121|PVO.4,1313860
