parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.0124612185996378,
L_goes_down_False_mab_virus_PGDM1400|1176,0.135370826036113,
L_goes_down_False_mab_virus_PGDM1400|1798,0.496618828255267,
L_goes_down_False_mab_virus_PGDM1400|2944,0.0194499332757285,
L_goes_down_False_mab_virus_PGDM1400|2946,0.219841044048602,
L_goes_down_False_mab_virus_PGDM1400|3430,0.0441648811660136,
L_goes_down_False_mab_virus_PGDM1400|4166,0.0373479920184958,
L_goes_down_False_mab_virus_PGDM1400|4168,0.153331191502685,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.758707234207921,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.0137626308570217,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.0199389367279191,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.000439503733203462,
L_goes_down_False_mab_virus_PGT121|1176,0.493331318730452,
L_goes_down_False_mab_virus_PGT121|1798,0.00193565282253699,
L_goes_down_False_mab_virus_PGT121|2944,0.00805760316767977,
L_goes_down_False_mab_virus_PGT121|2946,0.0155546115363042,
L_goes_down_False_mab_virus_PGT121|3430,0.0578094696850032,
L_goes_down_False_mab_virus_PGT121|4166,0.00653867801902126,
L_goes_down_False_mab_virus_PGT121|4168,0.422217915729266,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.0045438368081732,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.0101162711717465,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.00658813540615658,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.00317170462896346,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.03011901892727,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.00451983165894266,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.00397945392634707,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.00763828456860391,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.00453519743082984,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.00576185242162643,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.0304660467364469,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.00763914629335916,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.00354778980504535,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.00538522003385543,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.00171121471633252,
L_goes_down_False_mab_virus_nan|1176,0.00169063235355621,
L_goes_down_False_mab_virus_nan|1798,0.0091513081833378,
L_goes_down_False_mab_virus_nan|2944,0.00566128488984325,
L_goes_down_False_mab_virus_nan|2946,0.0154901075016685,
L_goes_down_False_mab_virus_nan|3430,0.012156514433376,
L_goes_down_False_mab_virus_nan|4166,0.0482022586891022,
L_goes_down_False_mab_virus_nan|4168,0.00434706117438577,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.0266752252179457,
L_goes_down_False_mab_virus_nan|PVO.4,0.00268286035788796,
L_goes_down_False_mab_virus_nan|RHPA4259.7,0.00672485682534753,
L_goes_down_False_mab_virus_nan|TRO.11,0.0310033392191064,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.0033877784628965,
L_goes_down_True_mab_virus_PGDM1400|1176,0.0368026903053434,
L_goes_down_True_mab_virus_PGDM1400|1798,0.135013647114817,
L_goes_down_True_mab_virus_PGDM1400|2944,0.00528777057632248,
L_goes_down_True_mab_virus_PGDM1400|2946,0.0597672489518949,
L_goes_down_True_mab_virus_PGDM1400|3430,0.012006918266802,
L_goes_down_True_mab_virus_PGDM1400|4166,0.0101536396285006,
L_goes_down_True_mab_virus_PGDM1400|4168,0.0416854984213306,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.206266506533163,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,0.00374158787420423,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.00542071386355936,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,0.000119486009317947,
L_goes_down_True_mab_virus_PGT121|1176,0.134119885892696,
L_goes_down_True_mab_virus_PGT121|1798,0.000526237694283468,
L_goes_down_True_mab_virus_PGT121|2944,0.0021905862782012,
L_goes_down_True_mab_virus_PGT121|2946,0.00422876603440249,
L_goes_down_True_mab_virus_PGT121|3430,0.0157164144729806,
L_goes_down_True_mab_virus_PGT121|4166,0.0017776425629271,
L_goes_down_True_mab_virus_PGT121|4168,0.114786587693617,
L_goes_down_True_mab_virus_PGT121|Ce1176_A3,0.00123531357343278,
L_goes_down_True_mab_virus_PGT121|PVO.4,0.00275026758630651,
L_goes_down_True_mab_virus_PGT121|RHPA4259.7,0.00179108833226567,
L_goes_down_True_mab_virus_PGT121|TRO.11,0.000862277837978372,
L_goes_down_True_mab_virus_VRC07-523LS|1176,0.00818832948234639,
L_goes_down_True_mab_virus_VRC07-523LS|1798,0.00122878739568286,
L_goes_down_True_mab_virus_VRC07-523LS|2944,0.00108187720149291,
L_goes_down_True_mab_virus_VRC07-523LS|2946,0.002076587915386,
L_goes_down_True_mab_virus_VRC07-523LS|3430,0.0012329648226856,
L_goes_down_True_mab_virus_VRC07-523LS|4166,0.0015664502941102,
L_goes_down_True_mab_virus_VRC07-523LS|4168,0.00828267445579787,
L_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,0.00207682218882751,
L_goes_down_True_mab_virus_VRC07-523LS|PVO.4,0.000964522514095515,
L_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,0.0014640568498802,
L_goes_down_True_mab_virus_VRC07-523LS|TRO.11,0.000465220661609399,
L_goes_down_True_mab_virus_nan|1176,0.000459625022244634,
L_goes_down_True_mab_virus_nan|1798,0.00248792720575029,
L_goes_down_True_mab_virus_nan|2944,0.00153910942728265,
L_goes_down_True_mab_virus_nan|2946,0.00421122959704995,
L_goes_down_True_mab_virus_nan|3430,0.00330493983810531,
L_goes_down_True_mab_virus_nan|4166,0.013104542910005,
L_goes_down_True_mab_virus_nan|4168,0.00118181701939694,
L_goes_down_True_mab_virus_nan|Ce1176_A3,0.00725207994416347,
L_goes_down_True_mab_virus_nan|PVO.4,0.000729377826633731,
L_goes_down_True_mab_virus_nan|RHPA4259.7,0.00182825820258358,
L_goes_down_True_mab_virus_nan|TRO.11,0.0084287458762192,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.658882139070744,
m_goes_down_False_mab_virus_PGDM1400|1176,0.658882106135224,
m_goes_down_False_mab_virus_PGDM1400|1798,0.658923947810077,
m_goes_down_False_mab_virus_PGDM1400|2944,0.658885625682825,
m_goes_down_False_mab_virus_PGDM1400|2946,0.658931765762985,
m_goes_down_False_mab_virus_PGDM1400|3430,0.658983893340905,
m_goes_down_False_mab_virus_PGDM1400|4166,0.550277617685872,
m_goes_down_False_mab_virus_PGDM1400|4168,0.693132263113463,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.658921948599649,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,0.658890604770723,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.691974694478293,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,0.658890318244491,
m_goes_down_False_mab_virus_PGT121|1176,0.658883490722984,
m_goes_down_False_mab_virus_PGT121|1798,0.615655366616897,
m_goes_down_False_mab_virus_PGT121|2944,0.658881421434602,
m_goes_down_False_mab_virus_PGT121|2946,0.659002885830957,
m_goes_down_False_mab_virus_PGT121|3430,0.658882125448401,
m_goes_down_False_mab_virus_PGT121|4166,0.695844581301665,
m_goes_down_False_mab_virus_PGT121|4168,0.658881910690131,
m_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.658879716650264,
m_goes_down_False_mab_virus_PGT121|PVO.4,0.659127158604921,
