parameter,value,CV
U_pop,1,
L_pop,4.36245143422388e-07,
beta_L_goes_down_True,7.23892534389648,
m_pop,1.54945230614257,
beta_m_goes_down_True,-5.71711836748361e-10,
e_pop,33.1273056269057,
beta_e_goes_down_True,-1.29456158360205,
alpha_pop,0.165095004049645,
beta_alpha_run_id_1313842,-0.0616066509711442,
beta_alpha_run_id_1313860,-0.160029699876045,
beta_alpha_run_id_1313884,-1.266200290227e-08,
beta_alpha_run_id_1313920,-5.00881662852034e-06,
beta_alpha_run_id_1313938,9.19810623067923e-06,
beta_alpha_run_id_1313956,-7.21800069051109e-05,
beta_alpha_run_id_1313974,-3.1179720313201e-05,
beta_alpha_run_id_1313992,-5.60374050289676e-05,
beta_alpha_run_id_1314016,4.597196585972e-10,
beta_alpha_run_id_1314040,-1.21990603179952e-05,
beta_alpha_run_id_1314058,-9.55789619095448e-05,
beta_alpha_run_id_1342240,-0.519909783382223,
beta_alpha_run_id_1342258,-1.11662994527537e-10,
beta_alpha_run_id_1342276,-0.222792345391515,
beta_alpha_run_id_1342294,-3.86281577433341e-09,
beta_alpha_run_id_1342312,-0.404742634645551,
beta_alpha_run_id_1342336,-6.95553026540727e-06,
beta_alpha_run_id_1342348,9.26822517817696e-06,
beta_alpha_run_id_1342372,6.37703511402997e-09,
beta_alpha_run_id_1342384,-5.05377240390799e-14,
beta_alpha_run_id_1342396,8.42885584148523e-05,
beta_alpha_run_id_1342408,2.41858065916829e-07,
k_pop,9.73180672698837e-16,
beta_k_run_id_1313842,6.31689963003318e-06,
beta_k_run_id_1313860,4.45118928989292e-06,
beta_k_run_id_1313884,-1.34142275634746e-08,
beta_k_run_id_1313920,-1.28847196289505e-05,
beta_k_run_id_1313938,3.15700309884433e-06,
beta_k_run_id_1313956,-2.57117617322168e-10,
beta_k_run_id_1313974,-0.00232661341610368,
beta_k_run_id_1313992,1.04128670017057e-09,
beta_k_run_id_1314016,7.34770197791551e-07,
beta_k_run_id_1314040,-4.19854872180762e-05,
beta_k_run_id_1314058,9.44625115623939e-06,
beta_k_run_id_1342240,-6.58610111206169e-07,
beta_k_run_id_1342258,1.238731564719e-09,
beta_k_run_id_1342276,2.46891761486781e-09,
beta_k_run_id_1342294,-0.000104069681725471,
beta_k_run_id_1342312,-1.73107035503684e-06,
beta_k_run_id_1342336,-7.76629129371863e-06,
beta_k_run_id_1342348,-2.02160815999157e-06,
beta_k_run_id_1342372,1.54118769036276e-06,
beta_k_run_id_1342384,-3.21557252624894e-08,
beta_k_run_id_1342396,-9.11233870592973e-05,
beta_k_run_id_1342408,-1.72508159264238e-09,
omega_L,3.45294892750263,38816.2796207305
omega_e,1.84414496760556,538.42548228607
a,0.00192282432181991,
b,0.143062296148383,
