rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.0217307,0.747319,0.000417878,1621.47,0.357352,0.479376,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.0217307,0.578329,0.000417878,1621.47,0.357352,0.479376,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.0217307,0.721861,0.000417878,1621.47,0.357352,0.479376,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.0217307,0.698353,0.000417878,1621.47,0.357352,0.479376,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.0217307,0.57837,0.000417878,1621.47,0.357352,0.479376,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.0217307,0.859608,0.000417878,1621.47,0.357352,0.479376,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.0217307,0.636566,0.000417878,1621.47,0.357352,0.479376,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.0217307,0.674469,0.000417878,1621.47,0.357352,0.479376,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00609831,0.899236,0.000416446,1621.47,0.357352,0.479376,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.0059088,0.955483,0.000416489,1621.47,0.357352,0.479376,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.0059088,0.9211,0.000416489,1621.47,0.357352,0.479376,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.13114,0.962096,0.000416394,1621.47,0.357352,0.479376,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.13114,0.959489,0.000416394,1621.47,0.357352,0.479376,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.13114,0.966088,0.000416394,1621.47,0.357352,0.479376,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.13114,1.00672,0.000416394,1621.47,0.357352,0.479376,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00609831,0.904562,0.000416446,1621.47,0.357352,0.479376,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00609831,0.890396,0.000416446,1621.47,0.357352,0.479376,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00609831,0.874973,0.000416446,1621.47,0.357352,0.479376,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.0217307,0.768268,0.000417878,1621.47,0.357352,0.479376,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,0.0217307,0.690218,0.000417878,1621.47,0.357352,0.479376,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,0.0217307,0.716736,0.000417878,1621.47,0.357352,0.479376,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,0.0217307,0.508232,0.000417878,1621.47,0.357352,0.479376,False,nan|2946,1313842
