id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.0370355,0.539252,2.87266e+09,5896.97,0.126172,2.48115e-16,1,0.0370355,0.550585,1,5881.54,0.126544,2.48665e-16,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.0370355,0.55167,2.14582e+11,5896.97,0.126172,2.48115e-16,1,0.0370355,0.550585,1,5881.54,0.126544,2.48665e-16,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.0370355,0.524947,4.55497e+10,5896.97,0.126172,2.48115e-16,1,0.0370355,0.550585,1,5881.54,0.126544,2.48665e-16,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.0370355,0.557465,1.22805e+12,5896.97,0.126172,2.48115e-16,1,0.0370355,0.550585,1,5881.54,0.126544,2.48665e-16,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.0370355,0.547306,5.94339e+09,5896.97,0.126172,2.48115e-16,1,0.0370355,0.550585,1,5881.54,0.126544,2.48665e-16,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.0370355,0.555537,8.51644e+11,5896.97,0.126172,2.48115e-16,1,0.0370355,0.550585,1,5881.54,0.126544,2.48665e-16,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.0370355,0.540644,2.84081e+08,5896.97,0.126172,2.48115e-16,1,0.0370355,0.550585,0.999999,5881.54,0.126544,2.48665e-16,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.0370355,0.561938,2.17275e+13,5896.97,0.126172,2.48115e-16,1,0.0370355,0.550585,0.999999,5881.54,0.126544,2.48665e-16,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00219293,0.644824,2.91485e-06,5896.97,0.126172,2.48115e-16,1,0.00219293,0.65046,2.93184e-06,5881.54,0.126544,2.48665e-16,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.000647143,0.730312,9.37804e-06,5896.97,0.126172,2.48115e-16,1,0.000647143,0.728461,8.23984e-06,5881.54,0.126544,2.48665e-16,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.000647143,0.610863,1.40991e-06,5896.97,0.126172,2.48115e-16,1,0.000647143,0.611918,1.40746e-06,5881.54,0.126544,2.48665e-16,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.130297,0.877678,4.43049e-05,5896.97,0.126172,2.48115e-16,1,0.130297,0.832503,2.21082e-05,5881.54,0.126544,2.48665e-16,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.130297,0.891276,7.37926e-05,5896.97,0.126172,2.48115e-16,1,0.130297,0.821075,2.19622e-05,5881.54,0.126544,2.48665e-16,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.130297,0.839533,2.96461e-05,5896.97,0.126172,2.48115e-16,1,0.130297,0.82574,2.49198e-05,5881.54,0.126544,2.48665e-16,True,PGDM1400|2946,1313842
