id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00131241,1.31637,28.1433,0.280589,0.310252,1,0.00131242,1.31637,28.1433,0.280599,0.310263,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00131241,1.31637,28.1433,0.280589,0.310252,1,0.00131242,1.31637,28.1433,0.280599,0.310263,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00131241,1.31637,28.1433,0.280589,0.310252,1,0.00131242,1.31637,28.1433,0.280599,0.310263,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00131241,1.31637,28.1433,0.280589,0.310252,1,0.00131242,1.31637,28.1433,0.280599,0.310263,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00131241,1.31637,28.1433,0.280589,0.310252,1,0.00131242,1.31637,28.1433,0.280599,0.310263,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00131241,1.31637,28.1433,0.280589,0.310252,1,0.00131242,1.31637,28.1433,0.280599,0.310263,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00131241,1.31637,28.1433,0.280589,0.310252,1,0.00131242,1.31637,28.1433,0.280599,0.310263,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00131241,1.31637,28.1433,0.280589,0.310252,1,0.00131242,1.31637,28.1433,0.280599,0.310263,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00131241,1.46248,2.71384,0.280589,0.310252,1,0.00131242,1.46249,2.71384,0.280599,0.310263,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00131242,1.37955,2.44978,0.280589,0.310252,1,0.00131242,1.37955,2.44978,0.280599,0.310263,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00131242,1.37955,2.44978,0.280589,0.310252,1,0.00131242,1.37955,2.44978,0.280599,0.310263,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00131246,1.08951,0.302247,0.280589,0.310252,1,0.00131247,1.0895,0.302247,0.280599,0.310263,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00131246,1.08951,0.302247,0.280589,0.310252,1,0.00131247,1.0895,0.302247,0.280599,0.310263,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00131246,1.08951,0.302247,0.280589,0.310252,1,0.00131247,1.0895,0.302247,0.280599,0.310263,True,PGDM1400|2946,1313842
