rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,2.08416e-07,0.721373,0.838465,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,2.08416e-07,1.53825,0.00249219,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,2.08416e-07,0.71908,0.110077,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,2.08416e-07,0.62589,62.9569,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,2.08416e-07,0.657956,552.037,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,2.08416e-07,1.87411,100.445,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,2.08416e-07,1.81786,5.6031,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,2.08416e-07,1.32012,0.0266041,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,7.02161e-08,1.51264,2.60047,0.142178,5.47654e-11,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,4.84253e-09,1.47287,1.79342,0.142178,5.47654e-11,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,4.84253e-09,1.71625,2.27873,0.142178,5.47654e-11,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,7.05879e-08,1.82808,0.526494,0.142178,5.47654e-11,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,7.05879e-08,0.886152,0.802227,0.142178,5.47654e-11,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,7.05879e-08,0.759429,1.14705,0.142178,5.47654e-11,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,7.05879e-08,0.830806,0.858842,0.142178,5.47654e-11,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,7.02161e-08,1.6437,1.87409,0.142178,5.47654e-11,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,7.02161e-08,1.77512,1.85223,0.142178,5.47654e-11,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,7.02161e-08,1.45302,2.40243,0.142178,5.47654e-11,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,2.08416e-07,1.32717,0.0284435,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,2.08416e-07,2.2491,0.461568,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,2.08416e-07,0.967831,0.0238665,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,2.08416e-07,0.633937,0.689969,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,2.08416e-07,0.91438,8.1584,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,2.08416e-07,0.824422,2.08211,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,2.08416e-07,0.817731,0.228334,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,2.08416e-07,1.38404,4.19359,0.142178,5.47654e-11,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,5.51325e-08,1.18326,47.3754,0.142178,5.47663e-11,False,nan|PVO.4,1313860
