parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.0650803322494646,
L_goes_down_False_mab_virus_PGDM1400|1176,0.0650805737047603,
L_goes_down_False_mab_virus_PGDM1400|1798,0.0650803269598899,
L_goes_down_False_mab_virus_PGDM1400|2944,0.0650803928707967,
L_goes_down_False_mab_virus_PGDM1400|2946,0.255075148278124,
L_goes_down_False_mab_virus_PGDM1400|3430,0.0650803314988884,
L_goes_down_False_mab_virus_PGDM1400|4166,0.0650803606687788,
L_goes_down_False_mab_virus_PGDM1400|4168,0.065080329457541,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.0650802968450196,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.215443019848235,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.0745409282511524,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.0650803014235131,
L_goes_down_False_mab_virus_PGT121|1176,0.0650803167995275,
L_goes_down_False_mab_virus_PGT121|1798,0.0650805085474735,
L_goes_down_False_mab_virus_PGT121|2944,0.0650804583959044,
L_goes_down_False_mab_virus_PGT121|2946,0.0816493872004244,
L_goes_down_False_mab_virus_PGT121|3430,0.0650803816569471,
L_goes_down_False_mab_virus_PGT121|4166,0.0650803778395425,
L_goes_down_False_mab_virus_PGT121|4168,0.0650802798474988,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.0284716389603739,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.0650803332908239,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.0650804026021878,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.0162690783681119,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.0650808796247117,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.0650803567727143,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.0650804602638477,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.0650803517944877,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.0650810005126601,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.0650805914956149,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.0650805461983364,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.0650800566311937,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.0650802986269404,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.065080545856759,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.0160666290153117,
L_goes_down_False_mab_virus_nan|1176,0.0650803731695852,
L_goes_down_False_mab_virus_nan|1798,0.0650806944190776,
L_goes_down_False_mab_virus_nan|2944,0.0650803243022644,
L_goes_down_False_mab_virus_nan|2946,0.0650805688392144,
L_goes_down_False_mab_virus_nan|3430,0.0650802984236777,
L_goes_down_False_mab_virus_nan|4166,0.0650803412270953,
L_goes_down_False_mab_virus_nan|4168,0.0650800553354383,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.0650803365201412,
L_goes_down_False_mab_virus_nan|PVO.4,0.0650794058947595,
L_goes_down_False_mab_virus_nan|RHPA4259.7,0.0650794676480487,
L_goes_down_False_mab_virus_nan|TRO.11,0.0650798454921474,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.0650783980002107,
L_goes_down_True_mab_virus_PGDM1400|1176,0.06507863944833,
L_goes_down_True_mab_virus_PGDM1400|1798,0.0650783927107932,
L_goes_down_True_mab_virus_PGDM1400|2944,0.0650784586197411,
L_goes_down_True_mab_virus_PGDM1400|2946,0.255067567202579,
L_goes_down_True_mab_virus_PGDM1400|3430,0.0650783972496568,
L_goes_down_True_mab_virus_PGDM1400|4166,0.0650784264186802,
L_goes_down_True_mab_virus_PGDM1400|4168,0.0650783952083701,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.065078362596818,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,0.215436616677169,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.0745387128240045,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,0.0650783671751754,
L_goes_down_True_mab_virus_PGT121|1176,0.0650783825507328,
L_goes_down_True_mab_virus_PGT121|1798,0.0650785742929798,
L_goes_down_True_mab_virus_PGT121|2944,0.0650785241429013,
L_goes_down_True_mab_virus_PGT121|2946,0.0816469605031286,
L_goes_down_True_mab_virus_PGT121|3430,0.0650784474062248,
L_goes_down_True_mab_virus_PGT121|4166,0.0650784435889336,
L_goes_down_True_mab_virus_PGT121|4168,0.0650783455998023,
L_goes_down_True_mab_virus_PGT121|Ce1176_A3,0.0284707927562364,
L_goes_down_True_mab_virus_PGT121|PVO.4,0.065078399041539,
L_goes_down_True_mab_virus_PGT121|RHPA4259.7,0.0650784683508429,
L_goes_down_True_mab_virus_PGT121|TRO.11,0.0162685948356588,
L_goes_down_True_mab_virus_VRC07-523LS|1176,0.0650789453591893,
L_goes_down_True_mab_virus_VRC07-523LS|1798,0.0650784225227315,
L_goes_down_True_mab_virus_VRC07-523LS|2944,0.065078526010789,
L_goes_down_True_mab_virus_VRC07-523LS|2946,0.0650784175446529,
L_goes_down_True_mab_virus_VRC07-523LS|3430,0.0650790662435447,
L_goes_down_True_mab_virus_VRC07-523LS|4166,0.0650786572386559,
L_goes_down_True_mab_virus_VRC07-523LS|4168,0.0650786119427238,
L_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,0.0650781223901314,
L_goes_down_True_mab_virus_VRC07-523LS|PVO.4,0.0650783643786857,
L_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,0.0650786116011564,
L_goes_down_True_mab_virus_VRC07-523LS|TRO.11,0.0160661514998457,
L_goes_down_True_mab_virus_nan|1176,0.0650784389191151,
L_goes_down_True_mab_virus_nan|1798,0.0650787601590596,
L_goes_down_True_mab_virus_nan|2944,0.0650783900532467,
L_goes_down_True_mab_virus_nan|2946,0.0650786345829288,
L_goes_down_True_mab_virus_nan|3430,0.0650783641754291,
L_goes_down_True_mab_virus_nan|4166,0.0650784069775746,
L_goes_down_True_mab_virus_nan|4168,0.0650781210944145,
L_goes_down_True_mab_virus_nan|Ce1176_A3,0.0650784022707603,
L_goes_down_True_mab_virus_nan|PVO.4,0.0650774716730377,
L_goes_down_True_mab_virus_nan|RHPA4259.7,0.0650775334244916,
L_goes_down_True_mab_virus_nan|TRO.11,0.0650779112573604,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1.09908493116417,
m_goes_down_False_mab_virus_PGDM1400|1176,-1.3146239834014,
m_goes_down_False_mab_virus_PGDM1400|1798,-0.313963100733884,
m_goes_down_False_mab_virus_PGDM1400|2944,-1.74952541434952,
m_goes_down_False_mab_virus_PGDM1400|2946,1.14148339658075,
m_goes_down_False_mab_virus_PGDM1400|3430,-1.64671191262099,
m_goes_down_False_mab_virus_PGDM1400|4166,-1.5761051709246,
m_goes_down_False_mab_virus_PGDM1400|4168,4.53284090083736,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.569531971805992,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,1.39392603315102,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.564181088953568,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,0.666812671481451,
m_goes_down_False_mab_virus_PGT121|1176,0.843897896944304,
m_goes_down_False_mab_virus_PGT121|1798,-1.17478197157203,
m_goes_down_False_mab_virus_PGT121|2944,-1.46456652059717,
