id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,1.33338e+16,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,1.38191e+13,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,5.71539e+14,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,7.77749e+14,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,1.45162e+15,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,3.60675e+16,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,5.33089e+20,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,2.53452e+17,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.000226054,1.11474,5.60174,0.0333004,3.53839e-13,1,8.58864e-05,1.11474,5.60135,0.0329227,3.08741e-13,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.000350617,0.94374,5.60174,0.0333004,3.53839e-13,1,0.000140203,0.94374,5.60135,0.0329227,3.08741e-13,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00036255,0.94374,5.60174,0.0333004,3.53839e-13,1,0.000119559,0.94374,5.60135,0.0329227,3.08741e-13,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.0225658,0.504156,5.60174,0.0333004,3.53839e-13,1,0.0949161,0.504156,5.60135,0.0329227,3.08741e-13,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.01164,0.504156,5.60174,0.0333004,3.53839e-13,1,0.0549698,0.504156,5.60135,0.0329227,3.08741e-13,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00055589,0.504156,5.60174,0.0333004,3.53839e-13,1,0.00101395,0.504156,5.60135,0.0329227,3.08741e-13,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00207131,0.504156,5.60174,0.0333004,3.53839e-13,1,0.00259415,0.504156,5.60135,0.0329227,3.08741e-13,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00160925,1.11474,5.60174,0.0333004,3.53839e-13,1,0.000842003,1.11474,5.60135,0.0329227,3.08741e-13,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00116258,1.11474,5.60174,0.0333004,3.53839e-13,1,0.000591306,1.11474,5.60135,0.0329227,3.08741e-13,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.000283857,1.11474,5.60174,0.0333004,3.53839e-13,1,8.45274e-05,1.11474,5.60135,0.0329227,3.08741e-13,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,3.61124e+12,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,1.8593e+13,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,2.06669e+13,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,1.42121e+14,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,7.48224e+13,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,4.26234e+11,1.62129,5.60171,0.0333004,3.53839e-13,1,0.999999,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,3.89185e+12,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,3.08435e+12,1.62129,5.60171,0.0333004,3.53839e-13,1,1,1.62129,5.60132,0.0329227,3.08741e-13,False,nan|2946,1313842
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,3.32038e+14,0.419185,5.60171,0.189795,3.53839e-13,1,1,0.419185,5.60132,0.189762,3.08741e-13,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,5.02629e+19,0.419185,5.60171,0.189795,3.53839e-13,1,0.999999,0.419185,5.60132,0.189762,3.08741e-13,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,1.74562e+17,0.419185,5.60171,0.189795,3.53839e-13,1,1,0.419185,5.60132,0.189762,3.08741e-13,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,5.24923e+21,0.419185,5.60171,0.189795,3.53839e-13,1,0.999999,0.419185,5.60132,0.189762,3.08741e-13,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,9.12229e+16,0.419185,5.60171,0.189795,3.53839e-13,1,1,0.419185,5.60132,0.189762,3.08741e-13,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,1.81687e+14,0.419185,5.60171,0.189795,3.53839e-13,1,0.999999,0.419185,5.60132,0.189762,3.08741e-13,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,1,1.29394e+23,0.419185,5.60171,0.189795,3.53839e-13,1,1,0.419185,5.60132,0.189762,3.08741e-13,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,1,9.92192e+12,0.419185,5.60171,0.189795,3.53839e-13,1,1,0.419185,5.60132,0.189762,3.08741e-13,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,1,0.000125821,1.80514,5.60174,0.189795,3.53839e-13,1,0.000101211,1.80514,5.60135,0.189762,3.08741e-13,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,1,0.000139825,2.09289,5.60174,0.189795,3.53839e-13,1,0.000101582,2.09289,5.60135,0.189762,3.08741e-13,True,VRC07-523LS|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,1,0.000105468,2.09289,5.60174,0.189795,3.53839e-13,1,7.54992e-05,2.09289,5.60135,0.189762,3.08741e-13,True,VRC07-523LS|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,1,0.212912,0.533761,5.60174,0.189795,3.53839e-13,1,0.281279,0.533761,5.60135,0.189762,3.08741e-13,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,1,0.199272,0.533761,5.60174,0.189795,3.53839e-13,1,0.260497,0.533761,5.60135,0.189762,3.08741e-13,True,PGDM1400|PVO.4,1313860
