parameter,value,CV
U_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1,
U_goes_down_False_mab_virus_PGT121 + VRC07-523LS|4166,0.907803266526776,
U_goes_down_False_mab_virus_PGT121 + VRC07-523LS|4168,1.11896163966712,
U_goes_down_False_mab_virus_PGT121 + VRC07-523LS|Ce1176_A3,0.783194823490239,
U_goes_down_False_mab_virus_PGT121 + VRC07-523LS|PVO.4,1.01181991594289,
U_goes_down_False_mab_virus_PGT121 + VRC07-523LS|RHPA4259.7,0.767759464324671,
U_goes_down_False_mab_virus_PGT121 + VRC07-523LS|TRO.11,0.969926222965932,
U_goes_down_False_mab_virus_PGT121|1176,1.91364370965505,
U_goes_down_False_mab_virus_PGT121|1798,0.936668907692382,
U_goes_down_False_mab_virus_PGT121|2944,0.896242053243058,
U_goes_down_False_mab_virus_PGT121|2946,1.00140725585469,
U_goes_down_False_mab_virus_PGT121|3430,0.904306082152273,
U_goes_down_False_mab_virus_PGT121|4166,0.976849503415878,
U_goes_down_False_mab_virus_PGT121|4168,1.09791383395008,
U_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.88748020671619,
U_goes_down_False_mab_virus_PGT121|PVO.4,0.978878630547563,
U_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.831607929013859,
U_goes_down_False_mab_virus_PGT121|TRO.11,1.01346716012756,
U_goes_down_False_mab_virus_VRC07-523LS|1176,1.11019300904194,
U_goes_down_False_mab_virus_VRC07-523LS|1798,0.937039441148564,
U_goes_down_False_mab_virus_VRC07-523LS|2944,0.889331860695776,
U_goes_down_False_mab_virus_VRC07-523LS|2946,0.911762194238793,
U_goes_down_False_mab_virus_VRC07-523LS|3430,0.976410791753746,
U_goes_down_False_mab_virus_VRC07-523LS|4166,0.88031661556099,
U_goes_down_False_mab_virus_VRC07-523LS|4168,0.944198758672338,
U_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.851236447212596,
U_goes_down_False_mab_virus_VRC07-523LS|PVO.4,1.08931709477093,
U_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.826030387566575,
U_goes_down_False_mab_virus_VRC07-523LS|TRO.11,1.08067438402646,
U_goes_down_False_mab_virus_nan|1176,1.36609491677752,
U_goes_down_False_mab_virus_nan|1798,1.42239329277841,
U_goes_down_False_mab_virus_nan|2944,1.36193327385366,
U_goes_down_False_mab_virus_nan|2946,1.44864810175029,
U_goes_down_False_mab_virus_nan|3430,1.44963644808938,
U_goes_down_False_mab_virus_nan|4166,1.27130269308879,
U_goes_down_False_mab_virus_nan|4168,1.39993726499564,
U_goes_down_False_mab_virus_nan|Ce1176_A3,1.40881366318773,
U_goes_down_False_mab_virus_nan|PVO.4,1.39398750286582,
U_goes_down_False_mab_virus_nan|RHPA4259.7,1.34365702587697,
U_goes_down_False_mab_virus_nan|TRO.11,1.45154689702521,
U_goes_down_True_mab_virus_Clinical VRC01|PVO.4,1.3413687692601,
U_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|1176,1.2852571980678,
U_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|1798,1.20887634342962,
U_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|2944,0.921156867112927,
U_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|2946,1.26214204189394,
U_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|3430,0.642674648631438,
U_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|4166,1.14118840995718,
U_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|4168,1.38791549278557,
U_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|Ce1176_A3,1.15664244157454,
U_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|PVO.4,1.38602725062429,
U_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|RHPA4259.7,1.23340846880013,
U_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|TRO.11,1.41255108318263,
U_goes_down_True_mab_virus_PGDM1400|1176,1.79543973969888,
U_goes_down_True_mab_virus_PGDM1400|1798,1.6169073425068,
U_goes_down_True_mab_virus_PGDM1400|2944,1.12227308543704,
U_goes_down_True_mab_virus_PGDM1400|2946,1.3811088224008,
U_goes_down_True_mab_virus_PGDM1400|3430,1.59962236669506,
U_goes_down_True_mab_virus_PGDM1400|4166,1.46829186461566,
U_goes_down_True_mab_virus_PGDM1400|4168,1.35783835146519,
U_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,1.33327898829346,
U_goes_down_True_mab_virus_PGDM1400|PVO.4,1.30303113741823,
U_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,1.24430117479283,
U_goes_down_True_mab_virus_PGDM1400|TRO.11,1.39239574485895,
U_goes_down_True_mab_virus_PGT121 + VRC07-523LS|1176,1.14570227149419,
U_goes_down_True_mab_virus_PGT121 + VRC07-523LS|1798,1.1199096128283,
U_goes_down_True_mab_virus_PGT121 + VRC07-523LS|2944,1.18817904223336,
U_goes_down_True_mab_virus_PGT121 + VRC07-523LS|2946,1.15176420848118,
U_goes_down_True_mab_virus_PGT121 + VRC07-523LS|3430,1.27927934655945,
U_goes_down_True_mab_virus_PGT121 + VRC07-523LS|4166,1.21769895035132,
U_goes_down_True_mab_virus_PGT121 + VRC07-523LS|4168,1.50094019744955,
U_goes_down_True_mab_virus_PGT121 + VRC07-523LS|Ce1176_A3,1.05055307647599,
U_goes_down_True_mab_virus_PGT121 + VRC07-523LS|PVO.4,1.35722363536117,
U_goes_down_True_mab_virus_PGT121 + VRC07-523LS|RHPA4259.7,1.02984856774898,
U_goes_down_True_mab_virus_PGT121 + VRC07-523LS|TRO.11,1.30102874397291,
U_goes_down_True_mab_virus_PGT121|1176,2.56690190762233,
U_goes_down_True_mab_virus_PGT121|1798,1.25641841991553,
U_goes_down_True_mab_virus_PGT121|2944,1.20219109991779,
U_goes_down_True_mab_virus_PGT121|2946,1.34325641831394,
U_goes_down_True_mab_virus_PGT121|3430,1.21300793645102,
U_goes_down_True_mab_virus_PGT121|4166,1.3103154161493,
U_goes_down_True_mab_virus_PGT121|4168,1.47270732819925,
U_goes_down_True_mab_virus_PGT121|Ce1176_A3,1.1904382326256,
U_goes_down_True_mab_virus_PGT121|PVO.4,1.3130372239126,
U_goes_down_True_mab_virus_PGT121|RHPA4259.7,1.11549290424826,
U_goes_down_True_mab_virus_PGT121|TRO.11,1.35943319726583,
U_goes_down_True_mab_virus_VRC07-523LS|1176,1.48917823017976,
U_goes_down_True_mab_virus_VRC07-523LS|1798,1.25691544192162,
U_goes_down_True_mab_virus_VRC07-523LS|2944,1.19292198344529,
U_goes_down_True_mab_virus_VRC07-523LS|2946,1.22300933234398,
U_goes_down_True_mab_virus_VRC07-523LS|3430,1.309726942027,
U_goes_down_True_mab_virus_VRC07-523LS|4166,1.18082921517426,
U_goes_down_True_mab_virus_VRC07-523LS|4168,1.26651872685723,
U_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,1.1418219855469,
U_goes_down_True_mab_virus_VRC07-523LS|PVO.4,1.46117593074688,
U_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,1.10801136434162,
U_goes_down_True_mab_virus_VRC07-523LS|TRO.11,1.4495828684725,
U_goes_down_True_mab_virus_nan|1176,1.83243705721034,
U_goes_down_True_mab_virus_nan|1798,1.907953940538,
U_goes_down_True_mab_virus_nan|2944,1.82685475936347,
U_goes_down_True_mab_virus_nan|2946,1.94317132133577,
U_goes_down_True_mab_virus_nan|3430,1.94449705824824,
U_goes_down_True_mab_virus_nan|4166,1.70528572878556,
U_goes_down_True_mab_virus_nan|4168,1.87783212618855,
U_goes_down_True_mab_virus_nan|Ce1176_A3,1.88973864950694,
U_goes_down_True_mab_virus_nan|PVO.4,1.86985130108309,
U_goes_down_True_mab_virus_nan|RHPA4259.7,1.80233957110829,
U_goes_down_True_mab_virus_nan|TRO.11,1.94705967478603,
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,3.07779198407861e-06,
L_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|1176,5.27114333310921e-06,
L_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|1798,5.22599224718822e-06,
L_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|2944,6.47284551332094e-07,
L_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|2946,2.40080550546417e-08,
L_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|3430,5.49443951721772e-07,
L_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|4166,9.21245791093178e-08,
L_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|4168,0.000579241075621547,
L_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|Ce1176_A3,0.00015936509914962,
L_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|PVO.4,1.7504943132384e-07,
L_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|RHPA4259.7,2.79450439498813e-06,
L_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|TRO.11,4.52168537277586e-07,
L_goes_down_False_mab_virus_PGDM1400|1176,5.35348851203784e-07,
L_goes_down_False_mab_virus_PGDM1400|1798,4.53893618397637e-07,
L_goes_down_False_mab_virus_PGDM1400|2944,0.00097048324404022,
L_goes_down_False_mab_virus_PGDM1400|2946,2.2315402624688e-06,
L_goes_down_False_mab_virus_PGDM1400|3430,5.12219080993979e-07,
L_goes_down_False_mab_virus_PGDM1400|4166,2.02702260292507e-06,
L_goes_down_False_mab_virus_PGDM1400|4168,1.33508982611601e-07,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,1.89135981542518e-05,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,3.70300959992442e-06,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,2.52202207122121e-06,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,9.34340224150142e-07,
L_goes_down_False_mab_virus_PGT121 + VRC07-523LS|1176,1.72847511306281e-07,
L_goes_down_False_mab_virus_PGT121 + VRC07-523LS|1798,1.74772028764114e-06,
L_goes_down_False_mab_virus_PGT121 + VRC07-523LS|2944,4.40109333924484e-06,
L_goes_down_False_mab_virus_PGT121 + VRC07-523LS|2946,1.28349391384176e-05,
L_goes_down_False_mab_virus_PGT121 + VRC07-523LS|3430,5.35551803781367e-06,
L_goes_down_False_mab_virus_PGT121 + VRC07-523LS|4166,5.37374476072422e-07,
L_goes_down_False_mab_virus_PGT121 + VRC07-523LS|4168,5.58863171068558e-06,
L_goes_down_False_mab_virus_PGT121 + VRC07-523LS|Ce1176_A3,5.4156617380404e-06,
L_goes_down_False_mab_virus_PGT121 + VRC07-523LS|PVO.4,1.9320432125073e-07,
L_goes_down_False_mab_virus_PGT121 + VRC07-523LS|RHPA4259.7,4.72017411050112e-07,
L_goes_down_False_mab_virus_PGT121 + VRC07-523LS|TRO.11,8.36269980259946e-06,
L_goes_down_False_mab_virus_PGT121|1176,6.51589400388683e-06,
L_goes_down_False_mab_virus_PGT121|1798,8.97935409833891e-07,
L_goes_down_False_mab_virus_PGT121|2944,9.88449935421122e-07,
L_goes_down_False_mab_virus_PGT121|2946,1.01188383337028e-05,
L_goes_down_False_mab_virus_PGT121|3430,5.4724634276101e-06,
L_goes_down_False_mab_virus_PGT121|4166,2.64838960651852e-07,
L_goes_down_False_mab_virus_PGT121|4168,4.77373387679173e-08,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,1.17866712743084e-06,
L_goes_down_False_mab_virus_PGT121|PVO.4,6.15883094214781e-06,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,1.61818566251039e-05,
L_goes_down_False_mab_virus_PGT121|TRO.11,1.19674493185497e-07,
L_goes_down_False_mab_virus_VRC07-523LS|1176,3.21644312830077e-06,
L_goes_down_False_mab_virus_VRC07-523LS|1798,3.17393518808442e-08,
L_goes_down_False_mab_virus_VRC07-523LS|2944,1.23093463219566e-06,
L_goes_down_False_mab_virus_VRC07-523LS|2946,7.98788991993643e-07,
L_goes_down_False_mab_virus_VRC07-523LS|3430,2.56105604695296e-06,
L_goes_down_False_mab_virus_VRC07-523LS|4166,3.26153585928048e-05,
L_goes_down_False_mab_virus_VRC07-523LS|4168,3.18246145905096e-08,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,3.45490340093518e-06,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,3.31589690689217e-07,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.000353206512648506,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,2.28452417047606e-06,
L_goes_down_False_mab_virus_nan|1176,5.53305566701616e-07,
L_goes_down_False_mab_virus_nan|1798,3.31668637412514e-06,
L_goes_down_False_mab_virus_nan|2944,6.45827102276902e-07,
L_goes_down_False_mab_virus_nan|2946,2.12846918817876e-06,
L_goes_down_False_mab_virus_nan|3430,1.73033372632715e-06,
L_goes_down_False_mab_virus_nan|4166,2.35086537562316e-06,
L_goes_down_False_mab_virus_nan|4168,8.26296492170139e-07,
L_goes_down_False_mab_virus_nan|Ce1176_A3,5.97072803164247e-07,
L_goes_down_False_mab_virus_nan|PVO.4,6.74501692499222e-07,
L_goes_down_False_mab_virus_nan|RHPA4259.7,2.84386468735524e-07,
L_goes_down_False_mab_virus_nan|TRO.11,9.41348923810427e-07,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,2.43273005745031e-06,
L_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|1176,4.16638580187297e-06,
L_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|1798,4.1306977487444e-06,
L_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|2944,5.11622810084166e-07,
L_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|2946,1.89763042643811e-08,
L_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|3430,4.34288224529891e-07,
L_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|4166,7.28165625840007e-08,
L_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|4168,0.000457840290202794,
L_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|Ce1176_A3,0.000125964415014191,
L_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|PVO.4,1.38361531683752e-07,
L_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|RHPA4259.7,2.20881556405762e-06,
L_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|TRO.11,3.57400369277337e-07,
L_goes_down_True_mab_virus_PGDM1400|1176,4.23147258905745e-07,
L_goes_down_True_mab_virus_PGDM1400|1798,3.58763897648975e-07,
L_goes_down_True_mab_virus_PGDM1400|2944,0.000767083600919608,
L_goes_down_True_mab_virus_PGDM1400|2946,1.76384079853388e-06,
L_goes_down_True_mab_virus_PGDM1400|3430,4.04865163331259e-07,
L_goes_down_True_mab_virus_PGDM1400|4166,1.60218716494683e-06,
L_goes_down_True_mab_virus_PGDM1400|4168,1.05527376969917e-07,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,1.49495739031108e-05,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,2.92691085146874e-06,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,1.99344170429687e-06,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,7.38515649833746e-07,
L_goes_down_True_mab_virus_PGT121 + VRC07-523LS|1176,1.3662110314325e-07,
L_goes_down_True_mab_virus_PGT121 + VRC07-523LS|1798,1.38142268800312e-06,
L_goes_down_True_mab_virus_PGT121 + VRC07-523LS|2944,3.47868605396686e-06,
L_goes_down_True_mab_virus_PGT121 + VRC07-523LS|2946,1.01449163520781e-05,
L_goes_down_True_mab_virus_PGT121 + VRC07-523LS|3430,4.23307675476547e-06,
L_goes_down_True_mab_virus_PGT121 + VRC07-523LS|4166,4.2474834128186e-07,
L_goes_down_True_mab_virus_PGT121 + VRC07-523LS|4168,4.41733307934222e-06,
L_goes_down_True_mab_virus_PGT121 + VRC07-523LS|Ce1176_A3,4.28061518103491e-06,
L_goes_down_True_mab_virus_PGT121 + VRC07-523LS|PVO.4,1.52711411936646e-07,
L_goes_down_True_mab_virus_PGT121 + VRC07-523LS|RHPA4259.7,3.7308919817895e-07,
L_goes_down_True_mab_virus_PGT121 + VRC07-523LS|TRO.11,6.60999550211898e-06,
L_goes_down_True_mab_virus_PGT121|1176,5.15025423303945e-06,
L_goes_down_True_mab_virus_PGT121|1798,7.09740772752652e-07,
L_goes_down_True_mab_virus_PGT121|2944,7.81284726395715e-07,
L_goes_down_True_mab_virus_PGT121|2946,7.99807208811367e-06,
L_goes_down_True_mab_virus_PGT121|3430,4.32551203509295e-06,
L_goes_down_True_mab_virus_PGT121|4166,2.09332438090203e-07,
L_goes_down_True_mab_virus_PGT121|4168,3.77322637410683e-08,
L_goes_down_True_mab_virus_PGT121|Ce1176_A3,9.31635069381735e-07,
L_goes_down_True_mab_virus_PGT121|PVO.4,4.86802656879469e-06,
L_goes_down_True_mab_virus_PGT121|RHPA4259.7,1.27903669906485e-05,
L_goes_down_True_mab_virus_PGT121|TRO.11,9.45924020169438e-08,
L_goes_down_True_mab_virus_VRC07-523LS|1176,2.54232187125514e-06,
L_goes_down_True_mab_virus_VRC07-523LS|1798,2.50872299765368e-08,
L_goes_down_True_mab_virus_VRC07-523LS|2944,9.7294804002012e-07,
L_goes_down_True_mab_virus_VRC07-523LS|2946,6.31374050109858e-07,
L_goes_down_True_mab_virus_VRC07-523LS|3430,2.02429470752635e-06,
L_goes_down_True_mab_virus_VRC07-523LS|4166,2.57796379981767e-05,
L_goes_down_True_mab_virus_VRC07-523LS|4168,2.51546228210356e-08,
L_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,2.73080422345646e-06,
L_goes_down_True_mab_virus_VRC07-523LS|PVO.4,2.62093153615708e-07,
L_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,0.000279179393621189,
L_goes_down_True_mab_virus_VRC07-523LS|TRO.11,1.8057200243676e-06,
L_goes_down_True_mab_virus_nan|1176,4.37340499303612e-07,
L_goes_down_True_mab_virus_nan|1798,2.62155554215779e-06,
L_goes_down_True_mab_virus_nan|2944,5.10470821859456e-07,
L_goes_down_True_mab_virus_nan|2946,1.68237197225317e-06,
L_goes_down_True_mab_virus_nan|3430,1.36768010548842e-06,
L_goes_down_True_mab_virus_nan|4166,1.858157045662e-06,
L_goes_down_True_mab_virus_nan|4168,6.53116365000159e-07,
L_goes_down_True_mab_virus_nan|Ce1176_A3,4.71934738363617e-07,
L_goes_down_True_mab_virus_nan|PVO.4,5.33135621131065e-07,
L_goes_down_True_mab_virus_nan|RHPA4259.7,2.24783063314194e-07,
L_goes_down_True_mab_virus_nan|TRO.11,7.44055424586366e-07,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.673642141668734,
m_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|1176,0.637669031434702,
m_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|1798,0.803255983479603,
m_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|2944,0.769359615516697,
m_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|2946,0.73569425569386,
m_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|3430,0.907519451214583,
m_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|4166,0.842875002411009,
m_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|4168,0.526915504210328,
m_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|Ce1176_A3,0.772905289594093,
m_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|PVO.4,0.802480091722741,
m_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|RHPA4259.7,0.844046659329209,
m_goes_down_False_mab_virus_PGDM1400 + VRC07-523LS|TRO.11,0.843867561724944,
m_goes_down_False_mab_virus_PGDM1400|1176,0.28249093636798,
m_goes_down_False_mab_virus_PGDM1400|1798,0.223890103942963,
m_goes_down_False_mab_virus_PGDM1400|2944,0.649625037847676,
m_goes_down_False_mab_virus_PGDM1400|2946,0.359504095661599,
m_goes_down_False_mab_virus_PGDM1400|3430,0.476994522835419,
m_goes_down_False_mab_virus_PGDM1400|4166,0.45184843226869,
m_goes_down_False_mab_virus_PGDM1400|4168,0.519984107956675,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.21924382253373,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,0.609422931673534,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.765845936312654,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,0.608927247041134,
m_goes_down_False_mab_virus_PGT121 + VRC07-523LS|1176,94.1225632725884,
m_goes_down_False_mab_virus_PGT121 + VRC07-523LS|1798,0.858757574229485,
m_goes_down_False_mab_virus_PGT121 + VRC07-523LS|2944,0.817946108547082,
m_goes_down_False_mab_virus_PGT121 + VRC07-523LS|2946,0.829239119798353,
m_goes_down_False_mab_virus_PGT121 + VRC07-523LS|3430,0.702660106604529,
m_goes_down_False_mab_virus_PGT121 + VRC07-523LS|4166,0.860904172856281,
m_goes_down_False_mab_virus_PGT121 + VRC07-523LS|4168,0.462534788631427,
m_goes_down_False_mab_virus_PGT121 + VRC07-523LS|Ce1176_A3,0.862734866270163,
m_goes_down_False_mab_virus_PGT121 + VRC07-523LS|PVO.4,0.775393557407647,
m_goes_down_False_mab_virus_PGT121 + VRC07-523LS|RHPA4259.7,0.804940978438196,
m_goes_down_False_mab_virus_PGT121 + VRC07-523LS|TRO.11,0.755294389436275,
m_goes_down_False_mab_virus_PGT121|1176,0.115316559678784,
m_goes_down_False_mab_virus_PGT121|1798,0.7297754863575,
m_goes_down_False_mab_virus_PGT121|2944,0.832304305133097,
m_goes_down_False_mab_virus_PGT121|2946,0.644955284361987,
m_goes_down_False_mab_virus_PGT121|3430,0.478455835425564,
m_goes_down_False_mab_virus_PGT121|4166,0.7671697652463,
m_goes_down_False_mab_virus_PGT121|4168,0.219066383808827,
m_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.86181495509069,
m_goes_down_False_mab_virus_PGT121|PVO.4,0.65865321585884,
m_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.90092780505737,
m_goes_down_False_mab_virus_PGT121|TRO.11,0.78675752832189,
m_goes_down_False_mab_virus_VRC07-523LS|1176,0.589299757148909,
m_goes_down_False_mab_virus_VRC07-523LS|1798,0.900842024996778,
m_goes_down_False_mab_virus_VRC07-523LS|2944,0.749814585931129,
m_goes_down_False_mab_virus_VRC07-523LS|2946,0.799696802618287,
m_goes_down_False_mab_virus_VRC07-523LS|3430,0.774293671892486,
m_goes_down_False_mab_virus_VRC07-523LS|4166,0.831550037911708,
m_goes_down_False_mab_virus_VRC07-523LS|4168,0.511979745845345,
m_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.849948970367767,
m_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.705818458959587,
m_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.824864416234193,
m_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.824384784157358,
m_goes_down_False_mab_virus_nan|1176,0.65910691438498,
m_goes_down_False_mab_virus_nan|1798,0.220071422919622,
m_goes_down_False_mab_virus_nan|2944,0.675157785152965,
m_goes_down_False_mab_virus_nan|2946,0.135259375507311,
m_goes_down_False_mab_virus_nan|3430,2.63945215028177,
m_goes_down_False_mab_virus_nan|4166,0.974970150125268,
m_goes_down_False_mab_virus_nan|4168,1.91930780259011,
m_goes_down_False_mab_virus_nan|Ce1176_A3,0.336263521442932,
m_goes_down_False_mab_virus_nan|PVO.4,0.941871111996778,
m_goes_down_False_mab_virus_nan|RHPA4259.7,0.463464948785432,
m_goes_down_False_mab_virus_nan|TRO.11,0.424868611854441,
m_goes_down_True_mab_virus_Clinical VRC01|PVO.4,1.44176848550806,
m_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|1176,1.36477672170204,
m_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|1798,1.71917564407094,
m_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|2944,1.64662864607428,
m_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|2946,1.57457606526985,
m_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|3430,1.94232644279873,
m_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|4166,1.80397059585431,
m_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|4168,1.12773551638879,
m_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|Ce1176_A3,1.65421730602957,
m_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|PVO.4,1.71751503495221,
m_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|RHPA4259.7,1.80647824482102,
m_goes_down_True_mab_virus_PGDM1400 + VRC07-523LS|TRO.11,1.80609492960707,
m_goes_down_True_mab_virus_PGDM1400|1176,0.604603697280713,
m_goes_down_True_mab_virus_PGDM1400|1798,0.47918275314911,
m_goes_down_True_mab_virus_PGDM1400|2944,1.3903656689969,
m_goes_down_True_mab_virus_PGDM1400|2946,0.769431785030533,
m_goes_down_True_mab_virus_PGDM1400|3430,1.02089169938279,
m_goes_down_True_mab_virus_PGDM1400|4166,0.96707255911489,
m_goes_down_True_mab_virus_PGDM1400|4168,1.1129005349336,
m_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.469238508725744,
