parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.00174918197999285,
L_goes_down_False_mab_virus_PGDM1400|1176,0.00174917952071513,
L_goes_down_False_mab_virus_PGDM1400|1798,0.00174918186838489,
L_goes_down_False_mab_virus_PGDM1400|2944,0.00174917398060204,
L_goes_down_False_mab_virus_PGDM1400|2946,0.00147236245387961,
L_goes_down_False_mab_virus_PGDM1400|3430,0.00174918194556275,
L_goes_down_False_mab_virus_PGDM1400|4166,0.00375247827266923,
L_goes_down_False_mab_virus_PGDM1400|4168,0.00174918202800711,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.00174917958323456,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.00174921692217457,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.00174919024296265,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.00174931320733923,
L_goes_down_False_mab_virus_PGT121|1176,0.0017491951890302,
L_goes_down_False_mab_virus_PGT121|1798,0.00174969269029088,
L_goes_down_False_mab_virus_PGT121|2944,0.00222641902086412,
L_goes_down_False_mab_virus_PGT121|2946,0.00174920643134248,
L_goes_down_False_mab_virus_PGT121|3430,0.00174916192323653,
L_goes_down_False_mab_virus_PGT121|4166,0.00174918137656764,
L_goes_down_False_mab_virus_PGT121|4168,0.00174918389190525,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,5.06892000038409e-10,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.00174918755664698,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.000638543329563607,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.000138242072416216,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.00174915367418711,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.0017491832172607,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.000898000168332506,
L_goes_down_False_mab_virus_VRC07-523LS|2946,3.36174863079795e-11,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.00109400498895907,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.000439198830652768,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.00174917590997005,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,3.12109265533985e-10,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.00174918329346994,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,4.47217485470278e-05,
L_goes_down_False_mab_virus_nan|1176,0.00174916837427915,
L_goes_down_False_mab_virus_nan|1798,0.00174918226884098,
L_goes_down_False_mab_virus_nan|2944,0.00174917111570961,
L_goes_down_False_mab_virus_nan|2946,0.00174917736213595,
L_goes_down_False_mab_virus_nan|3430,0.00174919414725975,
L_goes_down_False_mab_virus_nan|4166,0.00174917271011969,
L_goes_down_False_mab_virus_nan|4168,0.00174917708421492,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.00174917810887818,
L_goes_down_False_mab_virus_nan|PVO.4,0.00174918133763058,
L_goes_down_False_mab_virus_nan|RHPA4259.7,0.00174918174890787,
L_goes_down_False_mab_virus_nan|TRO.11,0.00174911762343593,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.00174975170677816,
L_goes_down_True_mab_virus_PGDM1400|1176,0.00174974924669942,
L_goes_down_True_mab_virus_PGDM1400|1798,0.00174975159513385,
L_goes_down_True_mab_virus_PGDM1400|2944,0.00174974370478186,
L_goes_down_True_mab_virus_PGDM1400|2946,0.00147284201766271,
L_goes_down_True_mab_virus_PGDM1400|3430,0.00174975167233684,
L_goes_down_True_mab_virus_PGDM1400|4166,0.0037537004939176,
L_goes_down_True_mab_virus_PGDM1400|4168,0.00174975175480806,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.00174974930923922,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,0.00174978666034091,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.00174975997243929,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,0.00174988297686665,
L_goes_down_True_mab_virus_PGT121|1176,0.00174976492011783,
L_goes_down_True_mab_virus_PGT121|1798,0.00175026258341985,
L_goes_down_True_mab_virus_PGT121|2944,0.00222714418872316,
L_goes_down_True_mab_virus_PGT121|2946,0.00174977616609185,
L_goes_down_True_mab_virus_PGT121|3430,0.00174973164348914,
L_goes_down_True_mab_virus_PGT121|4166,0.0017497511031564,
L_goes_down_True_mab_virus_PGT121|4168,0.00174975361931329,
L_goes_down_True_mab_virus_PGT121|Ce1176_A3,5.07057100041143e-10,
L_goes_down_True_mab_virus_PGT121|PVO.4,0.00174975728524867,
L_goes_down_True_mab_virus_PGT121|RHPA4259.7,0.000638751309775268,
L_goes_down_True_mab_virus_PGT121|TRO.11,0.000138287099298731,
L_goes_down_True_mab_virus_VRC07-523LS|1176,0.00174972339175292,
L_goes_down_True_mab_virus_VRC07-523LS|1798,0.001749752944449,
L_goes_down_True_mab_virus_VRC07-523LS|2944,0.000898292656338306,
L_goes_down_True_mab_virus_VRC07-523LS|2946,3.36284358733325e-11,
L_goes_down_True_mab_virus_VRC07-523LS|3430,0.00109436131777597,
L_goes_down_True_mab_virus_VRC07-523LS|4166,0.000439341882285337,
