rep,id,eta_U,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,1.34445e-07,4.09177e-08,1.18124e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,1.64553e-08,3.89815e-09,1.67309e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,4.69773e-08,-3.08582e-08,9.57247e-09,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,-2.77944e-08,-3.11501e-08,-3.99201e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,-7.15998e-08,1.04773e-07,-8.57626e-09,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,-8.82906e-08,1.02176e-08,-3.98478e-09,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,3.84813e-08,-2.43155e-08,4.53133e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,5.86878e-08,1.30303e-08,4.10531e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,0,-1.79791e-08,8.62812e-08,-4.63194e-08,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,0,-1.55968e-08,-4.58543e-08,6.41005e-08,0,0,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,0,3.53786e-09,-1.99197e-08,-3.36421e-08,0,0,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,0,-2.57404e-08,-2.49167e-08,-4.26696e-08,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,0,5.5432e-08,4.08629e-09,6.28804e-09,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,0,-4.51946e-08,-5.46338e-09,-5.19086e-08,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,0,1.10725e-08,-1.03611e-07,1.10285e-08,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,0,3.92598e-08,-4.87014e-08,1.53842e-08,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,0,-1.09046e-08,-9.28573e-09,-5.28731e-08,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,0,-3.1557e-08,3.79423e-08,1.57635e-08,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,0,1.03088e-08,4.25033e-08,-2.83917e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,0,4.01302e-08,4.69853e-08,-6.61387e-09,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,0,7.14002e-08,3.44094e-08,3.2359e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,0,-5.14063e-08,6.9958e-08,-1.64748e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,0,-2.78125e-08,2.27247e-08,1.20906e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,0,-1.56734e-08,-3.0484e-08,-5.71862e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,0,-7.10979e-08,4.76979e-09,-3.13017e-09,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,0,1.51553e-08,2.06839e-08,2.06458e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,0,-4.44808e-09,6.5433e-08,-9.44145e-08,0,0,False,nan|PVO.4,1313860
