parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.00339021554003248,
L_goes_down_False_mab_virus_PGDM1400|1176,0.00339021789801164,
L_goes_down_False_mab_virus_PGDM1400|1798,0.00339028945738456,
L_goes_down_False_mab_virus_PGDM1400|2944,0.00339027654592616,
L_goes_down_False_mab_virus_PGDM1400|2946,0.00339104077011593,
L_goes_down_False_mab_virus_PGDM1400|3430,0.00339021790369483,
L_goes_down_False_mab_virus_PGDM1400|4166,0.00339009825415957,
L_goes_down_False_mab_virus_PGDM1400|4168,0.00339027971543166,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.00339020000395804,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.00338965891798346,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.0033902272454685,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.00339023334323474,
L_goes_down_False_mab_virus_PGT121|1176,0.00339044333627957,
L_goes_down_False_mab_virus_PGT121|1798,0.00339074307892469,
L_goes_down_False_mab_virus_PGT121|2944,0.00339107262651234,
L_goes_down_False_mab_virus_PGT121|2946,0.00339022001065333,
L_goes_down_False_mab_virus_PGT121|3430,0.00339022278203017,
L_goes_down_False_mab_virus_PGT121|4166,0.00339060771320761,
L_goes_down_False_mab_virus_PGT121|4168,0.00339028297125493,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.00339031714463177,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.00339021846073179,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.00339035970405416,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.00339036667514615,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.00339022570120928,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.0033906140501191,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.00339076058779683,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.00339029241205547,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.0033905046587334,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.00339035657857551,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.00791661102145505,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.00339025248062153,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.00339020556545007,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.00339030658791049,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.0033904452883019,
L_goes_down_False_mab_virus_nan|1176,0.00339055146627912,
L_goes_down_False_mab_virus_nan|1798,0.0033902335313135,
L_goes_down_False_mab_virus_nan|2944,0.00339029010515478,
L_goes_down_False_mab_virus_nan|2946,0.00339021908898066,
L_goes_down_False_mab_virus_nan|3430,0.00339021643010536,
L_goes_down_False_mab_virus_nan|4166,0.00335557352293676,
L_goes_down_False_mab_virus_nan|4168,0.00339021432349489,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.00339025409328952,
L_goes_down_False_mab_virus_nan|PVO.4,0.00339021814809876,
L_goes_down_False_mab_virus_nan|RHPA4259.7,0.00339020225584441,
L_goes_down_False_mab_virus_nan|TRO.11,0.00339022857911983,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.0033901608489921,
L_goes_down_True_mab_virus_PGDM1400|1176,0.00339016320693322,
L_goes_down_True_mab_virus_PGDM1400|1798,0.00339023476515175,
L_goes_down_True_mab_virus_PGDM1400|2944,0.00339022185390164,
L_goes_down_True_mab_virus_PGDM1400|2946,0.00339098606576292,
L_goes_down_True_mab_virus_PGDM1400|3430,0.00339016321261633,
L_goes_down_True_mab_virus_PGDM1400|4166,0.00339004356501126,
L_goes_down_True_mab_virus_PGDM1400|4168,0.00339022502335601,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.0033901453131683,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,0.00338960423592253,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.0033901725542393,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,0.00339017865190717,
L_goes_down_True_mab_virus_PGT121|1176,0.00339038864156438,
L_goes_down_True_mab_virus_PGT121|1798,0.00339068837937405,
L_goes_down_True_mab_virus_PGT121|2944,0.00339101792164542,
L_goes_down_True_mab_virus_PGT121|2946,0.00339016531954083,
L_goes_down_True_mab_virus_PGT121|3430,0.00339016809087297,
L_goes_down_True_mab_virus_PGT121|4166,0.00339055301584069,
L_goes_down_True_mab_virus_PGT121|4168,0.00339022827912676,
L_goes_down_True_mab_virus_PGT121|Ce1176_A3,0.00339026245195231,
L_goes_down_True_mab_virus_PGT121|PVO.4,0.0033901637696443,
L_goes_down_True_mab_virus_PGT121|RHPA4259.7,0.00339030501068812,
L_goes_down_True_mab_virus_PGT121|TRO.11,0.00339031198166766,
L_goes_down_True_mab_virus_VRC07-523LS|1176,0.00339017101000499,
L_goes_down_True_mab_virus_VRC07-523LS|1798,0.00339055935264995,
L_goes_down_True_mab_virus_VRC07-523LS|2944,0.00339070588796373,
L_goes_down_True_mab_virus_VRC07-523LS|2946,0.003390237719775,
