parameter,value,CV
L_goes_down_False,1,
L_goes_down_True,1,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.716966774018483,
m_goes_down_False_mab_virus_PGDM1400|1176,0.488357193913668,
m_goes_down_False_mab_virus_PGDM1400|1798,0.717053069042425,
m_goes_down_False_mab_virus_PGDM1400|2944,0.716967479812565,
m_goes_down_False_mab_virus_PGDM1400|2946,0.717000083631366,
m_goes_down_False_mab_virus_PGDM1400|3430,0.716966783171701,
m_goes_down_False_mab_virus_PGDM1400|4166,0.716966764139287,
m_goes_down_False_mab_virus_PGDM1400|4168,0.716966761124686,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.513867992113052,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,0.716966734182521,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.716878991143795,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,0.716986168525584,
m_goes_down_False_mab_virus_PGT121|1176,0.666323776218583,
m_goes_down_False_mab_virus_PGT121|1798,0.708695228948937,
m_goes_down_False_mab_virus_PGT121|2944,0.753546649944052,
m_goes_down_False_mab_virus_PGT121|2946,0.702639150593119,
m_goes_down_False_mab_virus_PGT121|3430,0.696223063199654,
m_goes_down_False_mab_virus_PGT121|4166,0.822251548838375,
m_goes_down_False_mab_virus_PGT121|4168,0.716966767558588,
m_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.716942512347852,
m_goes_down_False_mab_virus_PGT121|PVO.4,0.716966772676743,
m_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.716938035861303,
m_goes_down_False_mab_virus_PGT121|TRO.11,0.709468384439245,
m_goes_down_False_mab_virus_VRC07-523LS|1176,0.716778789316307,
m_goes_down_False_mab_virus_VRC07-523LS|1798,0.716966779352295,
m_goes_down_False_mab_virus_VRC07-523LS|2944,0.716818159451247,
m_goes_down_False_mab_virus_VRC07-523LS|2946,0.716853329055447,
m_goes_down_False_mab_virus_VRC07-523LS|3430,0.716748905102968,
m_goes_down_False_mab_virus_VRC07-523LS|4166,0.716966779415461,
m_goes_down_False_mab_virus_VRC07-523LS|4168,0.716988402579481,
m_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.716944175736157,
m_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.71693896090354,
m_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.716997682563767,
m_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.716925779952907,
m_goes_down_False_mab_virus_nan|1176,0.716964170374776,
m_goes_down_False_mab_virus_nan|1798,0.716968460196108,
m_goes_down_False_mab_virus_nan|2944,0.71696925045138,
m_goes_down_False_mab_virus_nan|2946,0.717037202378331,
m_goes_down_False_mab_virus_nan|3430,0.716896021929671,
m_goes_down_False_mab_virus_nan|4166,0.7169696332568,
m_goes_down_False_mab_virus_nan|4168,0.717008533176988,
m_goes_down_False_mab_virus_nan|Ce1176_A3,0.716985281486985,
m_goes_down_False_mab_virus_nan|PVO.4,0.716971676167219,
m_goes_down_False_mab_virus_nan|RHPA4259.7,0.716942746408316,
m_goes_down_False_mab_virus_nan|TRO.11,0.71694506399732,
m_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.716966937164198,
m_goes_down_True_mab_virus_PGDM1400|1176,0.488357357059383,
m_goes_down_True_mab_virus_PGDM1400|1798,0.717053232188139,
m_goes_down_True_mab_virus_PGDM1400|2944,0.71696764295828,
m_goes_down_True_mab_virus_PGDM1400|2946,0.71700024677708,
m_goes_down_True_mab_virus_PGDM1400|3430,0.716966946317416,
m_goes_down_True_mab_virus_PGDM1400|4166,0.716966927285002,
m_goes_down_True_mab_virus_PGDM1400|4168,0.716966924270401,
m_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.513868155258766,
m_goes_down_True_mab_virus_PGDM1400|PVO.4,0.716966897328236,
m_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.71687915428951,
