parameter,value,CV
U_pop,1,
L_pop,0.0019330404790024,
beta_L_goes_down_True,1.43241173031634e-06,
beta_L_mab_virus_PGDM1400_1176,2.45058745217943,
beta_L_mab_virus_PGDM1400_1798,5.55139755283061e-05,
beta_L_mab_virus_PGDM1400_2944,1.27665530367836e-06,
beta_L_mab_virus_PGDM1400_2946,3.79576317122508e-05,
beta_L_mab_virus_PGDM1400_3430,1.6895673937723,
beta_L_mab_virus_PGDM1400_4166,6.89821171662691e-06,
beta_L_mab_virus_PGDM1400_4168,4.74735210823195e-07,
beta_L_mab_virus_PGDM1400_Ce1176_A3,6.84070015959374e-06,
beta_L_mab_virus_PGDM1400_PVO_4,4.33640958128098e-05,
beta_L_mab_virus_PGDM1400_RHPA4259_7,8.57228914339028e-05,
beta_L_mab_virus_PGDM1400_TRO_11,2.29148543017645e-07,
beta_L_mab_virus_PGT121_1176,-4.54296725535176e-09,
beta_L_mab_virus_PGT121_1798,0.000176820922259512,
beta_L_mab_virus_PGT121_2944,8.93829670543657e-07,
beta_L_mab_virus_PGT121_2946,3.15005316628246e-10,
beta_L_mab_virus_PGT121_3430,9.239310755105e-07,
beta_L_mab_virus_PGT121_4166,5.36657074946771e-08,
beta_L_mab_virus_PGT121_4168,7.45529451603385e-09,
beta_L_mab_virus_PGT121_Ce1176_A3,5.92976484216169e-07,
beta_L_mab_virus_PGT121_PVO_4,-1.93400827221188e-05,
beta_L_mab_virus_PGT121_RHPA4259_7,1.57642091237626e-07,
beta_L_mab_virus_PGT121_TRO_11,-1.85737310058942,
beta_L_mab_virus_VRC07_523LS_1176,5.74194143955455e-06,
beta_L_mab_virus_VRC07_523LS_1798,-5.05400298142136e-09,
beta_L_mab_virus_VRC07_523LS_2944,3.67097475955964e-09,
beta_L_mab_virus_VRC07_523LS_2946,0.000427229878151662,
beta_L_mab_virus_VRC07_523LS_3430,1.39770660406345e-07,
beta_L_mab_virus_VRC07_523LS_4166,0.000210737916475211,
beta_L_mab_virus_VRC07_523LS_4168,8.00226617006835e-06,
beta_L_mab_virus_VRC07_523LS_Ce1176_A3,-2.75908022082391e-05,
beta_L_mab_virus_VRC07_523LS_PVO_4,-2.2313903133159e-06,
beta_L_mab_virus_VRC07_523LS_RHPA4259_7,-3.61991635344318e-05,
beta_L_mab_virus_VRC07_523LS_TRO_11,1.18600920229841e-06,
beta_L_mab_virus_nan_1176,-9.60561269532668e-09,
beta_L_mab_virus_nan_1798,-8.28371421241511e-07,
beta_L_mab_virus_nan_2944,9.12738799606416e-05,
beta_L_mab_virus_nan_2946,2.0666284733258e-08,
beta_L_mab_virus_nan_3430,-0.000495876104241531,
beta_L_mab_virus_nan_4166,-1.79190868527217e-05,
beta_L_mab_virus_nan_4168,5.47028551942886e-07,
beta_L_mab_virus_nan_Ce1176_A3,4.22212788054076e-07,
beta_L_mab_virus_nan_PVO_4,5.76026609110231e-06,
beta_L_mab_virus_nan_RHPA4259_7,-6.98358365309682e-09,
beta_L_mab_virus_nan_TRO_11,-2.03941853955462e-09,
m_pop,1.29010120582968,
beta_m_goes_down_True,-0.382430911538839,
e_pop,0.014246441297203,
beta_e_goes_down_True,5.64486469817122,
s_pop,11.6861042802394,
beta_s_goes_down_True,-8.74584336200515,
alpha_pop,0.332052384768189,
beta_alpha_run_id_1313842,-2.63193771735577e-05,
beta_alpha_run_id_1313860,2.66926618996517e-05,
beta_alpha_run_id_1313884,7.09880093378096e-05,
beta_alpha_run_id_1313920,-0.000141483808349747,
beta_alpha_run_id_1313938,1.3422516571706e-07,
beta_alpha_run_id_1313956,0.509294906880647,
beta_alpha_run_id_1313974,-2.32552681440035e-08,
beta_alpha_run_id_1313992,-1.52414302648925e-07,
beta_alpha_run_id_1314016,6.29053055576425e-08,
beta_alpha_run_id_1314040,9.02601290679674e-05,
beta_alpha_run_id_1314058,-3.65976741421137e-05,
beta_alpha_run_id_1342240,0.00032272623634009,
beta_alpha_run_id_1342258,-1.18464821330725,
beta_alpha_run_id_1342276,-1.11212060467441e-08,
beta_alpha_run_id_1342294,6.80986073972041e-07,
beta_alpha_run_id_1342312,0.000428509776869142,
beta_alpha_run_id_1342336,0.000169742118054641,
beta_alpha_run_id_1342348,1.25057321273445e-09,
beta_alpha_run_id_1342372,7.96884650300597e-07,
beta_alpha_run_id_1342384,7.68064146523294e-07,
beta_alpha_run_id_1342396,0.000134543725450963,
beta_alpha_run_id_1342408,8.10456772490583e-05,
k_pop,0.61036408348372,
beta_k_run_id_1313842,-5.36994662282525e-08,
beta_k_run_id_1313860,-2.3168174529611e-06,
beta_k_run_id_1313884,-4.11379139173182e-06,
beta_k_run_id_1313920,-1.39316308158651e-06,
beta_k_run_id_1313938,0.701006064154954,
beta_k_run_id_1313956,-3.92429765976311e-07,
beta_k_run_id_1313974,-1.5218727209262e-06,
beta_k_run_id_1313992,3.36312853694653e-09,
beta_k_run_id_1314016,-3.84855217022663e-05,
beta_k_run_id_1314040,1.69334070823213e-06,
beta_k_run_id_1314058,-6.21304625261046e-09,
beta_k_run_id_1342240,-0.000176477601657494,
beta_k_run_id_1342258,9.41257018540092e-07,
beta_k_run_id_1342276,-1.38342175486569e-07,
beta_k_run_id_1342294,-3.59391200283867e-05,
beta_k_run_id_1342312,-0.000167771381506344,
beta_k_run_id_1342336,2.86567916959513e-06,
beta_k_run_id_1342348,1.39561974269235e-07,
beta_k_run_id_1342372,-2.71161081581157e-07,
beta_k_run_id_1342384,-2.86286127712362e-06,
beta_k_run_id_1342396,-0.000193968014024884,
beta_k_run_id_1342408,8.16311133013906e-06,
omega_m,0.0888134100030342,6.88422036982106
omega_e,1.94012298049022,649.029212574128
omega_s,1.58835535928021,13.5918294171483
a,0.00192999503573645,
b,0.0937049194833301,
