rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.0010065,6.214,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.0010065,0.13933,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.0010065,0.360698,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.0010065,0.76211,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.0010065,1.70184,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.0010065,0.792311,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.0010065,0.0761344,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.0010065,0.0614125,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00100679,1.25539,5.44493,0.127781,2.68221e-07,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00100632,0.876831,5.44493,0.127781,2.68221e-07,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00100632,1.1429,5.44493,0.127781,2.68221e-07,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00100659,0.40969,5.44493,0.127781,2.68221e-07,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00100659,0.338731,5.44493,0.127781,2.68221e-07,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00100659,0.456169,5.44493,0.127781,2.68221e-07,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00100659,0.522736,5.44493,0.127781,2.68221e-07,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00100679,0.593622,5.44493,0.127781,2.68221e-07,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00100679,1.11535,5.44493,0.127781,2.68221e-07,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00100679,1.0434,5.44493,0.127781,2.68221e-07,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.0010065,0.0826145,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,0.0010065,0.137015,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,0.0010065,0.0446423,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,0.0010065,0.0967269,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,0.0010065,0.623926,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,0.0010065,0.0284159,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,0.0010065,2.41973,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,0.0010065,0.311235,5.44492,0.127781,2.68221e-07,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,0.0010065,0.146872,5.44492,0.127784,2.68211e-07,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,0.0010065,0.414662,5.44492,0.127784,2.68211e-07,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,0.0010065,3.42912,5.44492,0.127784,2.68211e-07,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,0.0010065,0.247324,5.44492,0.127784,2.68211e-07,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,0.0010065,0.291493,5.44492,0.127784,2.68211e-07,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,0.0010065,0.0588301,5.44492,0.127784,2.68211e-07,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,1,0.0010065,0.403982,5.44492,0.127784,2.68211e-07,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,1,0.0010065,0.147729,5.44492,0.127784,2.68211e-07,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,1,0.00100628,2.19941,5.44493,0.127784,2.68211e-07,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,1,0.00100652,2.55238,5.44493,0.127784,2.68211e-07,True,VRC07-523LS|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,1,0.00100652,2.72661,5.44493,0.127784,2.68211e-07,True,VRC07-523LS|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,1,0.00100662,0.362102,5.44493,0.127784,2.68211e-07,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,1,0.00100662,0.133249,5.44493,0.127784,2.68211e-07,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,1,0.00100662,0.69994,5.44493,0.127784,2.68211e-07,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,1,0.00100662,0.657203,5.44493,0.127784,2.68211e-07,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,1,0.00100628,1.8504,5.44493,0.127784,2.68211e-07,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|8|PVO.4|5024,1,0.00100628,1.66264,5.44493,0.127784,2.68211e-07,True,PGT121|PVO.4,1313860
