parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.0114625855773105,
L_goes_down_False_mab_virus_PGDM1400|1176,0.000723943889096749,
L_goes_down_False_mab_virus_PGDM1400|1798,0.186180892390858,
L_goes_down_False_mab_virus_PGDM1400|2944,0.162044556896503,
L_goes_down_False_mab_virus_PGDM1400|2946,0.778810032345844,
L_goes_down_False_mab_virus_PGDM1400|3430,0.0310652043818505,
L_goes_down_False_mab_virus_PGDM1400|4166,0.0444822295292832,
L_goes_down_False_mab_virus_PGDM1400|4168,0.520712581757832,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.00563678991705255,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.278336996209884,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.00691530608731896,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.0130532108854163,
L_goes_down_False_mab_virus_PGT121|1176,0.653061298979528,
L_goes_down_False_mab_virus_PGT121|1798,1.57390992438792,
L_goes_down_False_mab_virus_PGT121|2944,0.0180916201378415,
L_goes_down_False_mab_virus_PGT121|2946,0.351409955034569,
L_goes_down_False_mab_virus_PGT121|3430,0.00190917408349364,
L_goes_down_False_mab_virus_PGT121|4166,0.0234265323113306,
L_goes_down_False_mab_virus_PGT121|4168,0.49965384669297,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.000913797159969342,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.0181425285959636,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.0105186026087334,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.0140928658445746,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.19439032701894,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.00306644656976575,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.0204722069415917,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.00822982870234262,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.0119764685700347,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.0798553533365066,
L_goes_down_False_mab_virus_VRC07-523LS|4168,1.58631605484373,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.00473321341465836,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.0166094675849891,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,1.09648482446257,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.105933960091027,
L_goes_down_False_mab_virus_nan|1176,0.00992577940852242,
L_goes_down_False_mab_virus_nan|1798,0.00239099759473455,
L_goes_down_False_mab_virus_nan|2944,0.00406009211271804,
L_goes_down_False_mab_virus_nan|2946,0.0349803182093212,
L_goes_down_False_mab_virus_nan|3430,0.0244953988369087,
L_goes_down_False_mab_virus_nan|4166,0.0111062540473044,
L_goes_down_False_mab_virus_nan|4168,0.0073548989680304,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.0160657748290363,
L_goes_down_False_mab_virus_nan|PVO.4,0.00258683782717317,
L_goes_down_False_mab_virus_nan|RHPA4259.7,0.00522093063958902,
L_goes_down_False_mab_virus_nan|TRO.11,0.0118898413772488,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.00338958547288606,
L_goes_down_True_mab_virus_PGDM1400|1176,0.000214076455361369,
L_goes_down_True_mab_virus_PGDM1400|1798,0.055055296548991,
L_goes_down_True_mab_virus_PGDM1400|2944,0.0479179738560801,
L_goes_down_True_mab_virus_PGDM1400|2946,0.230300847393699,
L_goes_down_True_mab_virus_PGDM1400|3430,0.00918624901639891,
L_goes_down_True_mab_virus_PGDM1400|4166,0.0131537791362269,
L_goes_down_True_mab_virus_PGDM1400|4168,0.153979203973757,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.00166684742178692,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,0.0823066517197711,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.00204491568643422,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,0.00385994710297349,
L_goes_down_True_mab_virus_PGT121|1176,0.193115861774399,
L_goes_down_True_mab_virus_PGT121|1798,0.465418746874756,
L_goes_down_True_mab_virus_PGT121|2944,0.00534984819843665,
L_goes_down_True_mab_virus_PGT121|2946,0.103914956235572,
L_goes_down_True_mab_virus_PGT121|3430,0.0005645592519222,
L_goes_down_True_mab_virus_PGT121|4166,0.00692742776636383,
L_goes_down_True_mab_virus_PGT121|4168,0.147751954286348,
L_goes_down_True_mab_virus_PGT121|Ce1176_A3,0.000270217705918613,
L_goes_down_True_mab_virus_PGT121|PVO.4,0.00536490226882364,
L_goes_down_True_mab_virus_PGT121|RHPA4259.7,0.00311044156287029,
L_goes_down_True_mab_virus_PGT121|TRO.11,0.00416738204621636,
L_goes_down_True_mab_virus_VRC07-523LS|1176,0.057482897212757,
L_goes_down_True_mab_virus_VRC07-523LS|1798,0.000906774712926335,
L_goes_down_True_mab_virus_VRC07-523LS|2944,0.00605380825984798,
L_goes_down_True_mab_virus_VRC07-523LS|2946,0.00243363136751792,
L_goes_down_True_mab_virus_VRC07-523LS|3430,0.00354154510844586,
L_goes_down_True_mab_virus_VRC07-523LS|4166,0.0236139171023852,
L_goes_down_True_mab_virus_VRC07-523LS|4168,0.469087346710642,
L_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,0.0013996520525136,
L_goes_down_True_mab_virus_VRC07-523LS|PVO.4,0.00491156289815555,
L_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,0.324240024833072,
L_goes_down_True_mab_virus_VRC07-523LS|TRO.11,0.0313255861679759,
L_goes_down_True_mab_virus_nan|1176,0.00293513862673323,
L_goes_down_True_mab_virus_nan|1798,0.000707038622146481,
L_goes_down_True_mab_virus_nan|2944,0.00120060427475364,
L_goes_down_True_mab_virus_nan|2946,0.0103439819610984,
L_goes_down_True_mab_virus_nan|3430,0.00724350082188153,
L_goes_down_True_mab_virus_nan|4166,0.00328421516446012,
L_goes_down_True_mab_virus_nan|4168,0.00217490709477695,
L_goes_down_True_mab_virus_nan|Ce1176_A3,0.00475078825836231,
L_goes_down_True_mab_virus_nan|PVO.4,0.00076495026890396,
L_goes_down_True_mab_virus_nan|RHPA4259.7,0.00154387424473641,
L_goes_down_True_mab_virus_nan|TRO.11,0.00351592869997994,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1.15388220368421,
m_goes_down_False_mab_virus_PGDM1400|1176,-7.027575596098,
m_goes_down_False_mab_virus_PGDM1400|1798,0.818629981845657,
m_goes_down_False_mab_virus_PGDM1400|2944,-0.342658158199382,
m_goes_down_False_mab_virus_PGDM1400|2946,1.62346615432481,
m_goes_down_False_mab_virus_PGDM1400|3430,-0.211868278143482,
m_goes_down_False_mab_virus_PGDM1400|4166,-0.108608293141596,
m_goes_down_False_mab_virus_PGDM1400|4168,2.95562672321401,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,1.38955138124218,
