id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,0,0.00966583,-0.103455,0,0,0,0,-5.36482e-08,8.18732e-09,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,0,0.0369872,-0.0615489,0,0,0,0,-5.16657e-08,-1.53194e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,0,-0.0422841,-0.0181027,0,0,0,0,2.23834e-08,-2.87071e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,0,0.026996,-0.335386,0,0,0,0,7.4595e-08,-9.09908e-08,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,0,0.00520656,0.215179,0,0,0,0,6.51432e-08,2.02814e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,0,-0.020755,0.0490496,0,0,0,0,-1.24575e-07,1.66918e-08,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,0,-0.0101143,-0.0384594,0,0,0,0,-5.41142e-08,5.68277e-08,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,0,0.0227717,0.0971494,0,0,0,0,-4.28115e-08,4.00268e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,0,0.027138,-1.4218,0,0,0,0,0.0281664,-1.39901,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,0,0.188649,-1.96755,0,0,0,0,0.228512,-1.97058,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,0,0,0.0215396,-1.52351,0,0,0,0,0.0931559,-1.59836,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,0,0,-0.243867,-2.72677,0,0,0,0,-0.247466,-2.64338,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,0,0,-0.330713,-2.49213,0,0,0,0,-0.292821,-2.49567,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,0,0,-0.595909,-2.46344,0,0,0,0,-0.651335,-2.23616,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,0,0,-0.548944,-2.6659,0,0,0,0,-0.574823,-2.56019,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,0,0,0.0569772,-1.61857,0,0,0,0,0.103383,-1.69624,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,0,0,0.0441793,-1.62478,0,0,0,0,0.0291142,-1.53671,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,0,0,0.0700994,-1.47602,0,0,0,0,0.0892682,-1.4697,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,0,0,0.0103227,0.00992068,0,0,0,0,-1.54806e-08,-3.3491e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,0,0,-0.0137427,0.0351805,0,0,0,0,3.56827e-08,1.7254e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,0,0,-0.0463964,-0.101004,0,0,0,0,2.60876e-09,1.77712e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,0,0,-0.0394971,-0.336842,0,0,0,0,-4.40518e-08,1.0478e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,0,0,-0.00447096,0.0720449,0,0,0,0,-8.23605e-08,3.23207e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,0,0,0.0287742,-0.0627515,0,0,0,0,-2.10864e-08,3.20567e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,0,0,-0.0143364,0.0820303,0,0,0,0,-4.13885e-08,-1.97349e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,0,0,0.0421183,0.225157,0,0,0,0,2.0318e-08,-3.45432e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,0,0,-0.017999,0.0482442,0,0,0,0,2.84549e-08,-4.46911e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,0,0,-0.0198373,-0.0237825,0,0,0,0,8.68221e-08,3.39458e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,0,0,0.0320496,-0.156425,0,0,0,0,-7.03626e-08,-7.12342e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,0,0,-0.0122262,-0.0789537,0,0,0,0,4.1227e-08,-2.44083e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,0,0,0.0470507,-0.11736,0,0,0,0,9.13978e-09,4.63637e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,0,0,-0.0187347,-0.0759408,0,0,0,0,-1.69545e-08,3.59358e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,0,0,0.0342705,0.0303816,0,0,0,0,-7.62288e-08,-2.04537e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,0,0,-0.0330377,0.0182664,0,0,0,0,7.60855e-08,2.77693e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,0,0,0.0926731,-0.514497,0,0,0,0,0.120989,-0.5539,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,0,0,0.20445,-0.398265,0,0,0,0,0.225512,-0.408864,0,0,True,VRC07-523LS|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,0,0,0.291389,-0.365579,0,0,0,0,0.358074,-0.439737,0,0,True,VRC07-523LS|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,0,0,-0.00804697,-2.5508,0,0,0,0,-0.0173374,-2.56187,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,0,0,-0.0435414,-2.61019,0,0,0,0,-0.0415126,-2.5682,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,0,0,0.0242951,-2.60813,0,0,0,0,-0.0495474,-2.46547,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,0,0,0.0950407,-2.56091,0,0,0,0,0.0748694,-2.50071,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,0,0,6.48365e-05,-0.477451,0,0,0,0,0.0578167,-0.499108,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|8|PVO.4|5024,0,0,-0.0037312,-0.41734,0,0,0,0,0.0520551,-0.476552,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|9|PVO.4|5024,0,0,0.162425,-0.562541,0,0,0,0,0.108309,-0.507194,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024,0,0,0.00133929,-0.206282,0,0,0,0,-3.48638e-08,-4.10044e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024,0,0,0.0100653,-0.153203,0,0,0,0,6.35496e-08,1.60538e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024,0,0,0.0569153,-0.157733,0,0,0,0,1.38008e-08,-6.13338e-08,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024,0,0,0.0422382,0.148478,0,0,0,0,-1.09392e-07,2.56577e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|5|2|PVO.4|5024,0,0,-0.0338103,0.158778,0,0,0,0,-1.15317e-07,-4.17003e-08,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|6|2|PVO.4|5024,0,0,0.0144552,-0.105271,0,0,0,0,1.82723e-07,5.91399e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|7|2|PVO.4|5024,0,0,-0.00346924,0.0618263,0,0,0,0,3.29997e-08,-1.73927e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|8|2|PVO.4|5024,0,0,0.0422935,0.00280984,0,0,0,0,-1.53346e-08,3.8034e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313884|cc|1|1|nan|4168,0,0,0.0501676,-0.0994401,0,0,0,0,-6.93572e-08,-2.4987e-08,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|2|1|nan|4168,0,0,0.0308951,-0.227479,0,0,0,0,-5.05308e-09,1.79341e-07,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|3|1|nan|4168,0,0,0.0498915,-0.112352,0,0,0,0,6.69862e-08,1.2499e-07,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|4|1|nan|4168,0,0,-0.0130743,-0.164288,0,0,0,0,-9.04959e-08,-6.41063e-07,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|5|1|nan|4168,0,0,-0.0339577,0.223316,0,0,0,0,-1.41197e-07,5.08527e-07,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|6|1|nan|4168,0,0,-0.0800181,-0.00759542,0,0,0,0,6.98277e-08,2.49497e-07,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|7|1|nan|4168,0,0,-0.0447227,0.151622,0,0,0,0,1.43014e-08,5.15771e-07,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|8|1|nan|4168,0,0,0.00347767,0.0479625,0,0,0,0,-4.29893e-08,-2.66995e-07,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|sample|10|nan|4168,0,0,-1.05392,0.442732,0,0,0,0,-1.07739,0.578267,0,0,True,PGT121|4168,1313884
