id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00137074,0.392724,6.20404,0.436651,0.423448,1,0.00136634,0.184869,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00137074,0.386132,6.20404,0.436651,0.423448,1,0.00136634,0.184869,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00137074,0.396644,6.20404,0.436651,0.423448,1,0.00136634,0.184869,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00137074,0.500651,6.20404,0.436651,0.423448,1,0.00136634,0.184869,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00137074,0.391811,6.20404,0.436651,0.423448,1,0.00136634,0.184868,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00137074,0.386219,6.20404,0.436651,0.423448,1,0.00136634,0.184869,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00137074,0.499186,6.20404,0.436651,0.423448,1,0.00136634,0.184869,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00137074,0.375846,6.20404,0.436651,0.423448,1,0.00136634,0.184869,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00137062,1.60488,2.69822,0.436651,0.423448,1,0.00136622,1.6072,2.62428,0.437676,0.424845,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00137062,0.827739,6.20443,0.436651,0.423448,1,0.00136622,0.858554,6.21952,0.437676,0.424845,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00137062,0.906608,6.20443,0.436651,0.423448,1,0.00136622,0.951684,6.21952,0.437676,0.424845,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00137062,0.780243,1.08458,0.436651,0.423448,1,0.00136622,0.884619,1.11596,0.437676,0.424845,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00137062,0.767294,1.08458,0.436651,0.423448,1,0.00136622,0.921461,1.11596,0.437676,0.424845,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00137062,0.695667,1.08458,0.436651,0.423448,1,0.00136622,0.733944,1.11596,0.437676,0.424845,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00137062,0.719957,1.08458,0.436651,0.423448,1,0.00136622,0.739806,1.11596,0.437676,0.424845,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00137062,1.37109,2.69822,0.436651,0.423448,1,0.00136622,1.45239,2.62428,0.437676,0.424845,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00137062,1.34894,2.69822,0.436651,0.423448,1,0.00136622,1.46069,2.62428,0.437676,0.424845,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00137062,1.60833,2.69822,0.436651,0.423448,1,0.00136622,1.67761,2.62428,0.437676,0.424845,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.00137074,0.445399,6.20404,0.436651,0.423448,1,0.00136634,0.184869,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,0.00137074,0.359873,6.20404,0.436651,0.423448,1,0.00136634,0.184869,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,0.00137074,0.443739,6.20404,0.436651,0.423448,1,0.00136634,0.184869,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,0.00137074,0.417206,6.20404,0.436651,0.423448,1,0.00136634,0.184869,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,0.00137074,0.461503,6.20404,0.436651,0.423448,1,0.00136634,0.184868,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,0.00137074,0.384993,6.20404,0.436651,0.423448,1,0.00136634,0.184869,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,0.00137074,0.605899,6.20404,0.436651,0.423448,1,0.00136634,0.184869,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,0.00137074,0.470742,6.20404,0.436651,0.423448,1,0.00136634,0.184869,6.21913,0.437676,0.424845,False,nan|2946,1313842
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,0.00137074,0.408571,6.20349,0.436572,0.423418,1,0.00136634,0.184869,6.21857,0.437597,0.424813,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,0.00137074,0.365647,6.20349,0.436572,0.423418,1,0.00136634,0.184869,6.21857,0.437597,0.424813,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,0.00137074,0.450708,6.20349,0.436572,0.423418,1,0.00136634,0.184869,6.21857,0.437597,0.424813,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,0.00137074,0.309423,6.20349,0.436572,0.423418,1,0.00136634,0.184869,6.21857,0.437597,0.424813,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,0.00137074,0.384409,6.20349,0.436572,0.423418,1,0.00136634,0.184869,6.21857,0.437597,0.424813,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,0.00137074,0.359691,6.20349,0.436572,0.423418,1,0.00136634,0.184869,6.21857,0.437597,0.424813,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,1,0.00137074,0.442095,6.20349,0.436572,0.423418,1,0.00136634,0.184869,6.21857,0.437597,0.424813,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,1,0.00137074,0.455712,6.20349,0.436572,0.423418,1,0.00136634,0.184869,6.21857,0.437597,0.424813,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,1,0.00137062,1.73229,6.20433,0.436572,0.423418,1,0.00136622,1.76413,6.21943,0.437597,0.424813,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,1,0.00137062,2.04624,6.20407,0.436572,0.423418,1,0.00136622,2.07651,6.21916,0.437597,0.424813,True,VRC07-523LS|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,1,0.00137062,2.27788,6.20407,0.436572,0.423418,1,0.00136622,2.34493,6.21916,0.437597,0.424813,True,VRC07-523LS|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,1,0.00137062,0.389993,6.2046,0.436572,0.423418,1,0.00136622,0.401229,6.21969,0.437597,0.424813,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,1,0.00137062,0.363938,6.2046,0.436572,0.423418,1,0.00136622,0.387291,6.21969,0.437597,0.424813,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,1,0.00137062,0.589956,6.2046,0.436572,0.423418,1,0.00136622,0.614031,6.21969,0.437597,0.424813,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,1,0.00137062,0.614332,6.2046,0.436572,0.423418,1,0.00136622,0.626839,6.21969,0.437597,0.424813,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,1,0.00137062,1.67128,6.20433,0.436572,0.423418,1,0.00136622,1.67591,6.21943,0.437597,0.424813,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|8|PVO.4|5024,1,0.00137062,1.61751,6.20433,0.436572,0.423418,1,0.00136622,1.68491,6.21943,0.437597,0.424813,True,PGT121|PVO.4,1313860
