id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,1.05155,-0.00573083,2.81638e-09,0,0,0,0,4.82148e-07,2.3155e-09,-4.44089e-15,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,-0.562959,0.00560982,7.23989e-09,0,0,0,0,-1.36435e-07,4.35159e-09,5.32907e-15,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,1.63658,-0.011571,-5.96649e-09,0,0,0,0,2.80998e-07,-6.93974e-09,-8.88178e-16,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,0.420178,0.0046374,-4.51545e-10,0,0,0,0,3.43217e-07,-2.24202e-09,-1.77636e-15,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,-0.247014,-0.00971546,2.19624e-10,0,0,0,0,3.36466e-07,4.99318e-09,-8.88178e-16,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,-0.124478,-0.00540441,5.29337e-09,0,0,0,0,4.07673e-08,-8.89574e-09,2.66454e-15,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,1.13013,0.00110149,-3.76291e-09,0,0,0,0,-4.20555e-07,3.86103e-09,-2.66454e-15,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,0.107899,-0.00093016,4.8714e-09,0,0,0,0,8.1324e-07,1.22224e-09,4.44089e-15,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,-6.68251,-0.00412881,2.33373e-09,0,0,0,0,-5.18894,-0.014712,-2.93099e-14,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,-14.2313,-0.0446611,1.11273e-08,0,0,0,0,-7.89229,-0.0491112,1.77636e-14,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,0,-13.867,-0.0807932,-1.18996e-08,0,0,0,0,-6.85728,-0.0802547,1.24345e-14,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,0,-8.95531,-0.00207649,2.84454e-10,0,0,0,0,-2.73962,-0.0361366,-2.84217e-14,0,0,0,True,PGDM1400|2946,1313842
