parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.00493804513389646,
L_goes_down_False_mab_virus_PGDM1400|1176,0.00493802802710547,
L_goes_down_False_mab_virus_PGDM1400|1798,0.00493809139745863,
L_goes_down_False_mab_virus_PGDM1400|2944,0.00493799828384995,
L_goes_down_False_mab_virus_PGDM1400|2946,0.00493812583199109,
L_goes_down_False_mab_virus_PGDM1400|3430,0.00493803218576038,
L_goes_down_False_mab_virus_PGDM1400|4166,0.00493803624260912,
L_goes_down_False_mab_virus_PGDM1400|4168,0.00493806469725394,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.046400931521833,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.00493814625238982,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.00493805930024723,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.00493793884102503,
L_goes_down_False_mab_virus_PGT121|1176,0.00493854699083367,
L_goes_down_False_mab_virus_PGT121|1798,0.00493808082299563,
L_goes_down_False_mab_virus_PGT121|2944,0.00210639785440247,
L_goes_down_False_mab_virus_PGT121|2946,0.00493820008507757,
L_goes_down_False_mab_virus_PGT121|3430,0.00493803306934911,
L_goes_down_False_mab_virus_PGT121|4166,0.00493800732966237,
L_goes_down_False_mab_virus_PGT121|4168,0.024849429170444,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,1.71507532398468e-14,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.00493805336195541,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.00493806644142151,
L_goes_down_False_mab_virus_PGT121|TRO.11,2.01389369675361e-15,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.00493797283543893,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.0049380673137159,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.000983278372603332,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.00493805070585827,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.00493809217532657,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.000442830207631579,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.00602203294789,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.0049381115275849,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.00493807197512893,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.00493801930841207,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.00493806811213228,
L_goes_down_False_mab_virus_nan|1176,0.00493808230665403,
L_goes_down_False_mab_virus_nan|1798,0.00493820391362676,
L_goes_down_False_mab_virus_nan|2944,0.00493805569875831,
L_goes_down_False_mab_virus_nan|2946,0.00493811320205478,
L_goes_down_False_mab_virus_nan|3430,0.00493778887067498,
L_goes_down_False_mab_virus_nan|4166,0.00493802822731315,
L_goes_down_False_mab_virus_nan|4168,0.00493785158380543,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.00493806313466875,
L_goes_down_False_mab_virus_nan|PVO.4,0.0049389298969523,
L_goes_down_False_mab_virus_nan|RHPA4259.7,0.00493809007713506,
L_goes_down_False_mab_virus_nan|TRO.11,0.0049379313425778,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.00493826720682983,
L_goes_down_True_mab_virus_PGDM1400|1176,0.00493825009926952,
L_goes_down_True_mab_virus_PGDM1400|1798,0.00493831347247256,
L_goes_down_True_mab_virus_PGDM1400|2944,0.00493822035467639,
L_goes_down_True_mab_virus_PGDM1400|2946,0.0049383479085536,
L_goes_down_True_mab_virus_PGDM1400|3430,0.00493825425811145,
L_goes_down_True_mab_virus_PGDM1400|4166,0.00493825831514263,
L_goes_down_True_mab_virus_PGDM1400|4168,0.00493828677106711,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.0464030182567038,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,0.00493836832987067,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.00493828137381769,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,0.00493816090917821,
L_goes_down_True_mab_virus_PGT121|1176,0.00493876908633647,
L_goes_down_True_mab_virus_PGT121|1798,0.004938302897534,
L_goes_down_True_mab_virus_PGT121|2944,0.00210649258297171,
L_goes_down_True_mab_virus_PGT121|2946,0.00493842216497938,
L_goes_down_True_mab_virus_PGT121|3430,0.00493825514173992,
L_goes_down_True_mab_virus_PGT121|4166,0.00493822940089562,
L_goes_down_True_mab_virus_PGT121|4168,0.0248505466947838,
L_goes_down_True_mab_virus_PGT121|Ce1176_A3,1.71515245406305e-14,
L_goes_down_True_mab_virus_PGT121|PVO.4,0.00493827543525881,
L_goes_down_True_mab_virus_PGT121|RHPA4259.7,0.00493828851531311,
L_goes_down_True_mab_virus_PGT121|TRO.11,2.01398426524147e-15,
L_goes_down_True_mab_virus_VRC07-523LS|1176,0.0049381949051209,
L_goes_down_True_mab_virus_VRC07-523LS|1798,0.00493828938764674,
L_goes_down_True_mab_virus_VRC07-523LS|2944,0.000983322592432557,
L_goes_down_True_mab_virus_VRC07-523LS|2946,0.00493827277904222,
L_goes_down_True_mab_virus_VRC07-523LS|3430,0.00493831425037548,
L_goes_down_True_mab_virus_VRC07-523LS|4166,0.00044285012251703,
L_goes_down_True_mab_virus_VRC07-523LS|4168,0.00602230376974061,
