id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,1,0.00499069,0.673835,5.18303,0.150546,2.68864e-08,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00499068,1.09662,5.18302,0.150546,2.68864e-08,1,0.00499068,1.09662,5.18302,0.150546,2.68864e-08,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00499069,0.954857,5.18302,0.150546,2.68864e-08,1,0.00499069,0.954857,5.18302,0.150546,2.68864e-08,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00499069,0.954857,5.18302,0.150546,2.68864e-08,1,0.00499069,0.954857,5.18302,0.150546,2.68864e-08,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00499069,0.42,1.83126,0.150546,2.68864e-08,1,0.00499069,0.42,1.83126,0.150546,2.68864e-08,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00499069,0.42,1.83126,0.150546,2.68864e-08,1,0.00499069,0.42,1.83126,0.150546,2.68864e-08,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00499069,0.42,1.83126,0.150546,2.68864e-08,1,0.00499069,0.42,1.83126,0.150546,2.68864e-08,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00499069,0.42,1.83126,0.150546,2.68864e-08,1,0.00499069,0.42,1.83126,0.150546,2.68864e-08,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00499068,1.09662,5.18302,0.150546,2.68864e-08,1,0.00499068,1.09662,5.18302,0.150546,2.68864e-08,True,PGT121|2946,1313842
