rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00689934,0.662779,0.0158553,77.9581,0.469035,0.866515,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,1.23193,0.662779,0.00728555,77.9581,0.469035,0.866515,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.0414325,0.662779,0.00782912,77.9581,0.469035,0.866515,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,1.10622,0.662779,0.0169941,77.9581,0.469035,0.866515,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.456011,0.662779,0.227042,77.9581,0.469035,0.866515,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00275153,0.662779,0.0231231,77.9581,0.469035,0.866515,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.014577,0.662779,0.171626,77.9581,0.469035,0.866515,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.0652246,0.662779,0.0222337,77.9581,0.469035,0.866515,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00257445,0.669424,0.00283983,77.9578,0.469035,0.866515,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.000352967,0.669982,0.00209994,77.9576,0.469035,0.866515,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00199202,0.669982,0.00246223,77.9576,0.469035,0.866515,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.0098381,0.662939,0.000791905,77.9578,0.469035,0.866515,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.000838368,0.662939,0.000834554,77.9578,0.469035,0.866515,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.0789184,0.662939,0.00167163,77.9578,0.469035,0.866515,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.0646135,0.662939,0.000597764,77.9578,0.469035,0.866515,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00025844,0.669424,0.00278793,77.9578,0.469035,0.866515,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00220065,0.669424,0.00263738,77.9578,0.469035,0.866515,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.000230144,0.669424,0.00300762,77.9578,0.469035,0.866515,True,PGT121|2946,1313842
