id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.038363,0.719531,0.247908,-1.98025,0.491564,0.973582,1,0.038363,0.69955,0.248812,-1.23279e-06,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.038363,0.664095,0.247908,-1.55788,0.491564,0.973582,1,0.038363,0.69955,0.248812,1.11001e-06,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.038363,0.704064,0.247908,-1.05699,0.491564,0.973582,1,0.038363,0.69955,0.248812,-1.12806e-06,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.038363,0.690063,0.247908,-0.579598,0.491564,0.973582,1,0.038363,0.69955,0.248812,1.5833e-06,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.038363,0.705394,0.247908,-2.9181,0.491564,0.973582,1,0.038363,0.69955,0.248812,2.791e-07,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.038363,0.700805,0.247908,-0.894754,0.491564,0.973582,1,0.038363,0.69955,0.248812,7.98823e-07,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.038363,0.684238,0.247908,2.48493,0.491564,0.973582,1,0.038363,0.69955,0.248812,7.31618e-07,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.038363,0.673477,0.247908,-0.857881,0.491564,0.973582,1,0.038363,0.69955,0.248812,5.59256e-07,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00926689,0.713842,0.0335013,20.9826,0.491564,0.973582,1,0.00926689,0.680811,0.0338167,18.4562,0.493742,0.978443,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00216373,0.84921,0.248082,4.85304,0.491564,0.973582,1,0.00216373,0.838422,0.248984,4.85494,0.493742,0.978443,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00216373,0.795893,0.248082,5.22689,0.491564,0.973582,1,0.00216373,0.777897,0.248984,5.181,0.493742,0.978443,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.0791473,0.768159,0.230373,2.78913,0.491564,0.973582,1,0.0791473,0.75132,0.2293,2.86401,0.493742,0.978443,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.0791473,0.768042,0.230373,3.04464,0.491564,0.973582,1,0.0791473,0.722583,0.2293,3.04738,0.493742,0.978443,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.0791473,0.733828,0.230373,3.34392,0.491564,0.973582,1,0.0791473,0.73106,0.2293,3.47241,0.493742,0.978443,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.0791473,0.677062,0.230373,2.82293,0.491564,0.973582,1,0.0791473,0.677438,0.2293,2.78655,0.493742,0.978443,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00926689,0.740075,0.0335013,19.3274,0.491564,0.973582,1,0.00926689,0.715456,0.0338167,17.8095,0.493742,0.978443,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00926689,0.729562,0.0335013,19.3341,0.491564,0.973582,1,0.00926689,0.683107,0.0338167,16.7706,0.493742,0.978443,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00926689,0.809724,0.0335013,28.0522,0.491564,0.973582,1,0.00926689,0.732129,0.0338167,21.7681,0.493742,0.978443,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.038363,0.695266,0.247908,1.74646,0.491564,0.973582,1,0.038363,0.69955,0.248812,3.84149e-07,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,0.038363,0.709248,0.247908,1.15315,0.491564,0.973582,1,0.038363,0.69955,0.248812,4.80524e-07,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,0.038363,0.689264,0.247908,1.97872,0.491564,0.973582,1,0.038363,0.69955,0.248812,-5.09674e-07,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,0.038363,0.705312,0.247908,-1.09176,0.491564,0.973582,1,0.038363,0.69955,0.248812,6.30415e-07,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,0.038363,0.696104,0.247908,-0.299051,0.491564,0.973582,1,0.038363,0.69955,0.248812,4.22385e-07,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,0.038363,0.709555,0.247908,0.56013,0.491564,0.973582,1,0.038363,0.69955,0.248812,-5.21986e-07,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,0.038363,0.695139,0.247908,2.6596,0.491564,0.973582,1,0.038363,0.69955,0.248812,4.04315e-07,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,0.038363,0.675905,0.247908,1.75574,0.491564,0.973582,1,0.038363,0.69955,0.248812,3.3095e-07,0.493742,0.978443,False,nan|2946,1313842
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,0.00208514,0.695768,0.247914,-1.76887,0.309803,0.973313,1,0.00208514,0.69955,0.248817,-1.25452e-08,0.307352,0.978171,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,0.00208514,0.696478,0.247914,-0.434407,0.309803,0.973313,1,0.00208514,0.69955,0.248817,-4.77004e-08,0.307352,0.978171,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,0.00208514,0.701134,0.247914,-2.32186,0.309803,0.973313,1,0.00208514,0.69955,0.248817,7.86878e-07,0.307352,0.978171,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,0.00208514,0.683995,0.247914,3.58268,0.309803,0.973313,1,0.00208514,0.69955,0.248817,4.59754e-07,0.307352,0.978171,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,0.00208514,0.708694,0.247914,0.489431,0.309803,0.973313,1,0.00208514,0.69955,0.248817,-1.2217e-07,0.307352,0.978171,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,0.00208514,0.699509,0.247914,-0.406681,0.309803,0.973313,1,0.00208514,0.69955,0.248817,-3.9172e-07,0.307352,0.978171,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,1,0.00208514,0.700121,0.247914,1.52313,0.309803,0.973313,1,0.00208514,0.69955,0.248817,-9.49326e-08,0.307352,0.978171,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,1,0.00208514,0.709334,0.247914,-0.823074,0.309803,0.973313,1,0.00208514,0.69955,0.248817,-4.7047e-08,0.307352,0.978171,False,nan|PVO.4,1313860
